date_iso,backadjusted
1979-09-20,289.0
1979-09-21,288.0
1979-09-24,289.75
1979-09-25,285.0
1979-09-26,283.75
1979-09-27,292.5
1979-09-28,291.0
1979-10-01,299.5
1979-10-02,298.0
1979-10-03,299.5
1979-10-04,303.5
1979-10-05,297.25
1979-10-08,296.0
1979-10-09,293.5
1979-10-10,295.5
1979-10-11,293.5
1979-10-12,295.0
1979-10-15,290.5
1979-10-16,290.75
1979-10-17,294.0
1979-10-18,294.0
1979-10-19,300.5
1979-10-22,302.0
1979-10-23,301.5
1979-10-24,296.5
1979-10-25,290.75
1979-10-26,281.25
1979-10-29,282.0
1979-10-30,284.25
1979-10-31,284.25
1979-11-01,280.25
1979-11-02,282.0
1979-11-05,283.5
1979-11-06,280.75
1979-11-07,282.0
1979-11-08,281.5
1979-11-09,281.5
1979-11-12,284.75
1979-11-13,289.0
1979-11-14,295.0
1979-11-15,293.5
1979-11-16,291.5
1979-11-19,294.25
1979-11-20,296.25
1979-11-21,299.0
1979-11-23,296.0
1979-11-26,291.25
1979-11-27,291.5
1979-11-28,292.5
1979-11-29,290.25
1979-11-30,293.75
1979-12-03,292.25
1979-12-04,292.75
1979-12-05,292.25
1979-12-06,289.5
1979-12-07,290.25
1979-12-10,291.0
1979-12-11,293.25
1979-12-12,292.0
1979-12-13,289.75
1979-12-14,289.75
1979-12-17,288.0
1979-12-18,287.5
1979-12-19,290.0
1979-12-20,292.5
1979-12-21,293.5
1979-12-26,299.25
1979-12-27,295.75
1979-12-28,297.75
1979-12-31,296.25
1980-01-02,294.0
1980-01-03,294.5
1980-01-04,294.75
1980-01-09,284.75
1980-01-10,279.75
1980-01-11,284.25
1980-01-14,283.5
1980-01-15,284.5
1980-01-16,284.25
1980-01-17,289.75
1980-01-18,287.25
1980-01-21,288.0
1980-01-22,287.0
1980-01-23,292.0
1980-01-24,289.25
1980-01-25,287.5
1980-01-28,288.25
1980-01-29,289.25
1980-01-30,291.25
1980-01-31,291.5
1980-02-01,292.25
1980-02-04,294.25
1980-02-05,293.0
1980-02-06,292.5
1980-02-07,291.75
1980-02-08,290.25
1980-02-11,292.0
1980-02-12,292.0
1980-02-13,293.75
1980-02-14,292.5
1980-02-15,292.25
1980-02-19,290.75
1980-02-20,291.5
1980-02-21,292.5
1980-02-22,292.0
1980-02-25,294.5
1980-02-26,292.75
1980-02-27,291.5
1980-02-28,288.25
1980-02-29,285.0
1980-03-03,281.0
1980-03-04,284.5
1980-03-05,286.5
1980-03-06,283.5
1980-03-07,285.0
1980-03-10,283.0
1980-03-11,283.25
1980-03-12,286.5
1980-03-13,284.0
1980-03-14,285.0
1980-03-17,283.0
1980-03-18,281.75
1980-03-19,283.5
1980-03-20,282.5
1980-03-21,281.75
1980-03-24,278.5
1980-03-25,278.25
1980-03-26,276.0
1980-03-27,271.75
1980-03-28,272.25
1980-03-31,269.25
1980-04-01,270.25
1980-04-02,271.5
1980-04-03,275.75
1980-04-07,275.5
1980-04-08,278.75
1980-04-09,279.25
1980-04-10,276.75
1980-04-11,278.0
1980-04-14,277.0
1980-04-15,277.5
1980-04-16,277.25
1980-04-17,274.5
1980-04-18,273.0
1980-04-21,275.25
1980-04-22,275.25
1980-04-23,273.75
1980-04-24,274.5
1980-04-25,277.0
1980-04-28,272.5
1980-04-29,272.5
1980-04-30,275.0
1980-05-01,274.5
1980-05-02,276.0
1980-05-05,281.75
1980-05-06,279.75
1980-05-07,278.0
1980-05-08,282.0
1980-05-09,280.0
1980-05-12,273.0
1980-05-13,276.25
1980-05-14,276.5
1980-05-15,278.5
1980-05-16,273.75
1980-05-19,275.25
1980-05-20,277.25
1980-05-21,276.5
1980-05-22,278.0
1980-05-23,278.0
1980-05-27,279.5
1980-05-28,275.75
1980-05-29,272.25
1980-05-30,273.75
1980-06-02,269.75
1980-06-03,271.75
1980-06-04,271.75
1980-06-05,270.25
1980-06-06,270.75
1980-06-09,271.5
1980-06-10,271.5
1980-06-11,271.0
1980-06-12,270.5
1980-06-13,272.5
1980-06-16,275.25
1980-06-17,274.25
1980-06-18,272.75
1980-06-19,272.0
1980-06-20,273.25
1980-06-23,275.5
1980-06-24,274.75
1980-06-25,276.75
1980-06-26,275.5
1980-06-27,274.5
1980-06-30,277.75
1980-07-01,282.0
1980-07-02,287.75
1980-07-03,290.5
1980-07-07,291.5
1980-07-08,294.5
1980-07-09,288.5
1980-07-10,294.5
1980-07-11,300.75
1980-07-14,310.75
1980-07-15,309.5
1980-07-16,313.25
1980-07-17,316.0
1980-07-18,312.5
1980-07-21,302.75
1980-07-22,306.75
1980-07-23,315.25
1980-07-24,312.5
1980-07-25,306.0
1980-07-28,310.25
1980-07-29,313.5
1980-07-30,311.75
1980-07-31,321.75
1980-08-01,326.0
1980-08-04,318.25
1980-08-05,322.25
1980-08-06,324.25
1980-08-07,324.25
1980-08-08,319.75
1980-08-11,314.75
1980-08-12,324.75
1980-08-13,322.0
1980-08-14,316.25
1980-08-15,312.75
1980-08-18,316.75
1980-08-19,319.0
1980-08-20,318.25
1980-08-21,322.75
1980-08-22,320.5
1980-08-25,326.0
1980-08-26,331.75
1980-08-27,329.25
1980-08-28,330.5
1980-08-29,337.0
1980-09-02,339.5
1980-09-03,338.25
1980-09-04,336.25
1980-09-05,337.5
1980-09-08,341.0
1980-09-09,336.75
1980-09-10,334.75
1980-09-11,336.25
1980-09-12,328.75
1980-09-15,328.0
1980-09-16,331.0
1980-09-17,331.0
1980-09-18,331.5
1980-09-19,336.75
1980-09-22,335.25
1980-09-23,336.0
1980-09-24,332.5
1980-09-25,330.5
1980-09-26,324.5
1980-09-29,325.0
1980-09-30,328.25
1980-10-01,328.0
1980-10-02,322.75
1980-10-03,325.5
1980-10-06,331.0
1980-10-07,329.25
1980-10-08,330.25
1980-10-09,332.0
1980-10-10,333.5
1980-10-13,343.5
1980-10-14,340.5
1980-10-15,340.0
1980-10-16,336.75
1980-10-17,339.25
1980-10-20,339.25
1980-10-21,341.0
1980-10-22,348.0
1980-10-23,347.0
1980-10-24,353.25
1980-10-27,349.75
1980-10-28,357.25
1980-10-29,355.75
1980-10-30,353.75
1980-10-31,353.0
1980-11-03,356.75
1980-11-05,362.0
1980-11-06,355.5
1980-11-07,403.25
1980-11-10,403.5
1980-11-11,404.5
1980-11-12,407.5
1980-11-13,405.25
1980-11-14,410.5
1980-11-17,412.75
1980-11-18,416.5
1980-11-19,419.25
1980-11-20,427.25
1980-11-21,429.0
1980-11-24,424.0
1980-11-25,428.5
1980-11-26,428.5
1980-11-28,433.75
1980-12-01,430.75
1980-12-02,425.25
1980-12-03,425.25
1980-12-04,421.75
1980-12-05,419.5
1980-12-08,419.0
1980-12-09,409.0
1980-12-10,400.5
1980-12-11,390.5
1980-12-12,393.0
1980-12-15,403.0
1980-12-16,401.75
1980-12-17,408.5
1980-12-18,404.5
1980-12-19,406.75
1980-12-22,409.5
1980-12-23,412.0
1980-12-24,409.25
1980-12-29,407.25
1980-12-30,407.0
1980-12-31,413.25
1981-01-02,416.5
1981-01-05,416.25
1981-01-06,418.75
1981-01-07,419.5
1981-01-08,418.25
1981-01-09,414.5
1981-01-12,415.75
1981-01-13,416.25
1981-01-14,419.25
1981-01-15,417.5
1981-01-16,424.0
1981-01-19,424.25
1981-01-20,426.0
1981-01-21,423.5
1981-01-22,419.25
1981-01-23,409.5
1981-01-26,413.25
1981-01-27,417.0
1981-01-28,414.75
1981-01-29,409.25
1981-01-30,412.25
1981-02-02,414.0
1981-02-03,420.25
1981-02-04,421.0
1981-02-05,423.25
1981-02-06,427.75
1981-02-09,421.0
1981-02-10,425.25
1981-02-11,426.5
1981-02-12,423.75
1981-02-13,428.25
1981-02-17,431.5
1981-02-18,428.0
1981-02-19,432.5
1981-02-20,430.5
1981-02-23,426.25
1981-02-24,422.5
1981-02-25,422.5
1981-02-26,420.5
1981-02-27,421.25
1981-03-02,411.25
1981-03-03,412.5
1981-03-04,406.75
1981-03-05,401.0
1981-03-06,402.75
1981-03-09,408.5
1981-03-10,406.75
1981-03-11,408.75
1981-03-12,414.0
1981-03-13,417.25
1981-03-16,417.75
1981-03-17,418.75
1981-03-18,420.5
1981-03-19,423.25
1981-03-20,418.0
1981-03-23,426.75
1981-03-24,427.75
1981-03-25,426.25
1981-03-26,421.25
1981-03-27,422.75
1981-03-30,426.75
1981-03-31,430.5
1981-04-01,426.75
1981-04-02,430.5
1981-04-03,428.0
1981-04-06,431.5
1981-04-07,441.5
1981-04-08,442.25
1981-04-09,443.5
1981-04-10,437.0
1981-04-13,434.75
1981-04-14,431.75
1981-04-15,431.5
1981-04-16,434.0
1981-04-20,434.25
1981-04-21,433.0
1981-04-22,429.75
1981-04-23,429.5
1981-04-24,426.5
1981-04-27,426.25
1981-04-28,419.5
1981-04-29,421.0
1981-04-30,423.0
1981-05-01,424.75
1981-05-04,419.75
1981-05-05,421.25
1981-05-06,424.25
1981-05-07,424.25
1981-05-08,423.75
1981-05-11,420.75
1981-05-12,413.0
1981-05-13,414.0
1981-05-14,416.5
1981-05-15,416.75
1981-05-18,420.5
1981-05-19,416.75
1981-05-20,417.0
1981-05-21,409.25
1981-05-22,405.5
1981-05-26,408.5
1981-05-27,409.5
1981-05-28,408.25
1981-05-29,410.5
1981-06-01,405.75
1981-06-02,403.25
1981-06-03,399.0
1981-06-04,398.75
1981-06-05,397.0
1981-06-08,399.25
1981-06-09,402.5
1981-06-10,407.75
1981-06-11,404.25
1981-06-12,408.25
1981-06-15,413.0
1981-06-16,411.0
1981-06-17,407.75
1981-06-18,407.5
1981-06-19,407.75
1981-06-22,406.25
1981-06-23,404.75
1981-06-24,403.0
1981-06-25,396.25
1981-06-26,392.5
1981-06-29,390.5
1981-06-30,392.25
1981-07-01,400.0
1981-07-02,401.5
1981-07-06,411.5
1981-07-07,409.75
1981-07-08,413.5
1981-07-09,411.0
1981-07-10,415.5
1981-07-13,424.75
1981-07-14,415.25
1981-07-15,410.25
1981-07-16,409.0
1981-07-17,404.75
1981-07-20,394.75
1981-07-21,397.25
1981-07-22,400.75
1981-07-23,400.75
1981-07-24,400.5
1981-07-27,396.25
1981-07-28,397.5
1981-07-29,394.25
1981-07-30,390.25
1981-07-31,394.0
1981-08-03,390.25
1981-08-04,387.25
1981-08-05,381.25
1981-08-06,382.5
1981-08-07,378.5
1981-08-10,371.75
1981-08-11,373.25
1981-08-12,373.25
1981-08-13,363.25
1981-08-14,360.5
1981-08-17,364.5
1981-08-18,359.75
1981-08-19,363.25
1981-08-20,362.75
1981-08-21,354.75
1981-08-24,350.0
1981-08-25,346.0
1981-08-26,350.25
1981-08-27,345.5
1981-08-28,349.25
1981-08-31,354.25
1981-09-01,354.25
1981-09-02,354.0
1981-09-03,357.25
1981-09-04,351.75
1981-09-08,345.0
1981-09-09,344.25
1981-09-10,345.25
1981-09-11,341.25
1981-09-14,344.75
1981-09-15,347.0
1981-09-16,345.25
1981-09-17,344.25
1981-09-18,341.0
1981-09-21,338.0
1981-09-22,338.75
1981-09-23,336.75
1981-09-24,337.5
1981-09-25,335.0
1981-09-28,333.5
1981-09-29,336.5
1981-09-30,336.0
1981-10-01,334.5
1981-10-02,336.5
1981-10-05,342.75
1981-10-06,345.25
1981-10-07,342.5
1981-10-08,339.75
1981-10-09,339.75
1981-10-12,343.5
1981-10-13,346.5
1981-10-14,345.0
1981-10-15,341.5
1981-10-16,338.75
1981-10-19,339.25
1981-10-20,336.25
1981-10-21,336.5
1981-10-22,335.0
1981-10-23,335.25
1981-10-26,333.0
1981-10-27,333.25
1981-10-28,335.25
1981-10-29,336.0
1981-10-30,335.5
1981-11-02,336.75
1981-11-03,335.5
1981-11-04,334.5
1981-11-05,334.25
1981-11-06,332.0
1981-11-09,331.5
1981-11-10,360.0
1981-11-11,359.75
1981-11-12,362.5
1981-11-13,360.75
1981-11-16,359.0
1981-11-17,356.0
1981-11-18,354.5
1981-11-19,356.0
1981-11-20,356.0
1981-11-23,351.0
1981-11-24,345.0
1981-11-25,343.5
1981-11-27,341.5
1981-11-30,339.0
1981-12-01,342.0
1981-12-02,341.25
1981-12-03,340.5
1981-12-04,342.0
1981-12-07,335.5
1981-12-08,332.25
1981-12-09,328.0
1981-12-10,321.0
1981-12-11,324.25
1981-12-14,318.75
1981-12-15,313.5
1981-12-16,319.25
1981-12-17,323.5
1981-12-18,320.5
1981-12-21,318.25
1981-12-22,319.0
1981-12-23,316.75
1981-12-24,321.5
1981-12-28,330.25
1981-12-29,326.5
1981-12-30,327.0
1981-12-31,328.0
1982-01-04,329.75
1982-01-05,327.5
1982-01-06,331.0
1982-01-07,331.0
1982-01-08,327.5
1982-01-11,325.25
1982-01-12,324.25
1982-01-13,324.25
1982-01-14,324.0
1982-01-15,323.0
1982-01-18,325.25
1982-01-19,322.25
1982-01-20,323.25
1982-01-21,326.5
1982-01-22,327.5
1982-01-25,324.75
1982-01-26,326.75
1982-01-27,332.25
1982-01-28,330.25
1982-01-29,334.0
1982-02-01,340.0
1982-02-02,339.5
1982-02-03,339.5
1982-02-04,340.0
1982-02-05,337.5
1982-02-08,334.0
1982-02-09,332.75
1982-02-10,336.0
1982-02-11,335.5
1982-02-12,334.25
1982-02-16,333.75
1982-02-17,334.25
1982-02-18,333.25
1982-02-19,327.0
1982-02-22,326.75
1982-02-23,325.0
1982-02-24,325.5
1982-02-25,325.5
1982-02-26,327.0
1982-03-01,327.75
1982-03-02,329.5
1982-03-03,327.0
1982-03-04,324.0
1982-03-05,320.25
1982-03-08,315.25
1982-03-09,316.5
1982-03-10,318.5
1982-03-11,318.5
1982-03-12,313.75
1982-03-15,317.75
1982-03-16,315.75
1982-03-17,318.5
1982-03-18,320.75
1982-03-19,322.0
1982-03-22,323.25
1982-03-23,322.0
1982-03-24,323.0
1982-03-25,322.25
1982-03-26,323.25
1982-03-29,326.25
1982-03-30,326.5
1982-03-31,327.25
1982-04-01,326.25
1982-04-02,329.5
1982-04-05,333.0
1982-04-06,332.75
1982-04-07,330.0
1982-04-08,331.5
1982-04-12,331.0
1982-04-13,331.25
1982-04-14,330.0
1982-04-15,330.0
1982-04-16,330.0
1982-04-19,330.0
1982-04-20,331.75
1982-04-21,330.0
1982-04-22,328.0
1982-04-23,329.75
1982-04-26,329.5
1982-04-27,328.5
1982-04-28,328.25
1982-04-29,328.0
1982-04-30,325.75
1982-05-03,321.25
1982-05-04,319.75
1982-05-05,318.25
1982-05-06,318.0
1982-05-07,319.25
1982-05-10,316.25
1982-05-11,316.5
1982-05-12,317.0
1982-05-13,315.75
1982-05-14,318.25
1982-05-17,317.75
1982-05-18,317.25
1982-05-19,318.25
1982-05-20,319.25
1982-05-21,318.75
1982-05-24,317.5
1982-05-25,313.5
1982-05-26,314.5
1982-05-27,313.25
1982-05-28,314.0
1982-06-01,310.5
1982-06-02,311.25
1982-06-03,309.25
1982-06-04,307.25
1982-06-07,310.5
1982-06-08,310.25
1982-06-09,311.5
1982-06-10,312.25
1982-06-11,316.0
1982-06-14,312.0
1982-06-15,309.25
1982-06-16,307.0
1982-06-17,303.5
1982-06-18,303.75
1982-06-21,304.75
1982-06-22,306.5
1982-06-23,305.75
1982-06-24,307.0
1982-06-25,306.5
1982-06-28,303.5
1982-06-29,303.75
1982-06-30,301.25
1982-07-01,302.0
1982-07-02,300.25
1982-07-06,296.5
1982-07-07,294.0
1982-07-08,296.25
1982-07-09,297.75
1982-07-12,297.0
1982-07-13,298.25
1982-07-14,298.25
1982-07-15,297.25
1982-07-16,296.0
1982-07-19,293.25
1982-07-20,292.75
1982-07-21,293.75
1982-07-22,291.5
1982-07-23,290.0
1982-07-26,287.25
1982-07-27,287.25
1982-07-28,284.25
1982-07-29,286.25
1982-07-30,284.0
1982-08-02,286.0
1982-08-03,286.75
1982-08-04,288.0
1982-08-05,284.0
1982-08-06,279.25
1982-08-09,278.25
1982-08-10,277.25
1982-08-11,276.0
1982-08-12,266.0
1982-08-13,268.0
1982-08-16,261.0
1982-08-17,259.5
1982-08-18,264.0
1982-08-19,260.25
1982-08-20,260.75
1982-08-23,263.75
1982-08-24,267.0
1982-08-25,270.5
1982-08-26,265.0
1982-08-27,261.25
1982-08-30,259.5
1982-08-31,262.25
1982-09-01,262.25
1982-09-02,264.5
1982-09-03,263.0
1982-09-07,256.75
1982-09-08,255.25
1982-09-09,254.25
1982-09-10,252.0
1982-09-13,257.5
1982-09-14,259.25
1982-09-15,258.5
1982-09-16,257.0
1982-09-17,254.0
1982-09-20,255.0
1982-09-21,254.25
1982-09-22,252.25
1982-09-23,254.75
1982-09-24,258.25
1982-09-27,259.25
1982-09-28,257.25
1982-09-29,256.5
1982-09-30,254.75
1982-10-01,252.75
1982-10-04,250.25
1982-10-05,251.0
1982-10-06,252.0
1982-10-07,256.5
1982-10-08,254.25
1982-10-11,258.5
1982-10-12,254.5
1982-10-13,258.0
1982-10-14,255.0
1982-10-15,253.25
1982-10-18,252.75
1982-10-19,253.75
1982-10-20,255.75
1982-10-21,253.5
1982-10-22,250.0
1982-10-25,246.75
1982-10-26,248.75
1982-10-27,249.25
1982-10-28,250.25
1982-10-29,248.0
1982-11-01,250.0
1982-11-03,253.5
1982-11-04,254.75
1982-11-05,263.0
1982-11-08,263.25
1982-11-09,207.5
1982-11-10,208.5
1982-11-11,211.75
1982-11-12,210.0
1982-11-15,208.75
1982-11-16,210.75
1982-11-17,212.25
1982-11-18,214.0
1982-11-19,215.75
1982-11-22,215.5
1982-11-23,215.75
1982-11-24,216.25
1982-11-26,216.0
1982-11-29,211.75
1982-11-30,211.5
1982-12-01,210.0
1982-12-02,208.5
1982-12-03,207.75
1982-12-06,211.0
1982-12-07,214.5
1982-12-08,214.5
1982-12-09,218.25
1982-12-10,217.0
1982-12-13,218.5
1982-12-14,215.5
1982-12-15,215.25
1982-12-16,214.0
1982-12-17,214.5
1982-12-20,214.5
1982-12-21,214.25
1982-12-22,213.5
1982-12-23,214.75
1982-12-27,217.0
1982-12-28,220.0
1982-12-29,219.25
1982-12-30,218.75
1983-01-03,219.75
1983-01-04,218.75
1983-01-05,220.75
1983-01-06,221.5
1983-01-07,222.75
1983-01-10,224.5
1983-01-11,223.0
1983-01-12,228.75
1983-01-13,227.5
1983-01-14,229.75
1983-01-17,230.0
1983-01-18,229.75
1983-01-19,227.75
1983-01-20,227.25
1983-01-21,228.25
1983-01-24,229.5
1983-01-25,230.0
1983-01-26,232.75
1983-01-27,234.5
1983-01-28,231.75
1983-01-31,233.75
1983-02-01,233.25
1983-02-02,232.25
1983-02-03,231.75
1983-02-04,230.5
1983-02-07,228.75
1983-02-08,229.25
1983-02-09,232.0
1983-02-10,235.0
1983-02-11,235.5
1983-02-14,239.0
1983-02-15,237.25
1983-02-16,235.0
1983-02-17,238.5
1983-02-18,239.0
1983-02-22,233.5
1983-02-23,233.25
1983-02-24,235.0
1983-02-25,232.25
1983-02-28,226.75
1983-03-01,230.0
1983-03-02,233.75
1983-03-03,234.5
1983-03-04,233.75
1983-03-07,233.5
1983-03-08,231.25
1983-03-09,234.5
1983-03-10,233.75
1983-03-11,235.25
1983-03-14,237.5
1983-03-15,237.0
1983-03-16,242.5
1983-03-17,243.75
1983-03-18,243.5
1983-03-21,244.75
1983-03-22,246.0
1983-03-23,253.5
1983-03-24,252.5
1983-03-25,251.0
1983-03-28,252.75
1983-03-29,250.5
1983-03-30,247.5
1983-03-31,247.75
1983-04-04,248.75
1983-04-05,249.5
1983-04-06,248.25
1983-04-07,249.5
1983-04-08,253.0
1983-04-11,249.75
1983-04-12,249.25
1983-04-13,252.5
1983-04-14,248.25
1983-04-15,244.5
1983-04-18,247.0
1983-04-19,248.25
1983-04-20,246.75
1983-04-21,244.25
1983-04-22,249.0
1983-04-25,246.75
1983-04-26,248.75
1983-04-27,245.25
1983-04-28,244.25
1983-04-29,247.25
1983-05-02,248.5
1983-05-03,246.75
1983-05-04,247.25
1983-05-05,248.75
1983-05-06,249.25
1983-05-09,247.5
1983-05-10,248.75
1983-05-11,238.75
1983-05-12,233.25
1983-05-13,233.5
1983-05-16,234.25
1983-05-17,236.0
1983-05-18,235.0
1983-05-19,232.75
1983-05-20,226.25
1983-05-23,229.0
1983-05-24,230.0
1983-05-25,227.5
1983-05-26,227.5
1983-05-27,226.75
1983-05-31,227.0
1983-06-01,222.75
1983-06-02,226.25
1983-06-03,227.0
1983-06-06,225.5
1983-06-07,224.75
1983-06-08,223.0
1983-06-09,223.75
1983-06-10,222.5
1983-06-13,222.0
1983-06-14,220.0
1983-06-15,219.25
1983-06-16,221.0
1983-06-17,218.75
1983-06-20,218.5
1983-06-21,224.75
1983-06-22,228.0
1983-06-23,233.0
1983-06-24,231.75
1983-06-27,225.25
1983-06-28,223.5
1983-06-29,223.5
1983-06-30,220.5
1983-07-01,220.0
1983-07-05,218.75
1983-07-06,225.5
1983-07-07,224.5
1983-07-08,223.75
1983-07-11,233.75
1983-07-12,239.0
1983-07-13,238.0
1983-07-14,235.25
1983-07-15,241.75
1983-07-18,246.5
1983-07-19,255.75
1983-07-20,265.75
1983-07-21,267.75
1983-07-22,275.75
1983-07-25,272.0
1983-07-26,264.25
1983-07-27,266.25
1983-07-28,273.75
1983-07-29,271.0
1983-08-01,281.0
1983-08-02,284.0
1983-08-03,291.75
1983-08-04,288.75
1983-08-05,296.25
1983-08-08,293.75
1983-08-09,291.25
1983-08-10,301.25
1983-08-11,301.75
1983-08-12,301.75
1983-08-15,311.75
1983-08-16,308.75
1983-08-17,303.75
1983-08-18,295.75
1983-08-19,300.75
1983-08-22,310.75
1983-08-23,316.25
1983-08-24,311.75
1983-08-25,307.5
1983-08-26,312.75
1983-08-29,307.25
1983-08-30,297.25
1983-08-31,304.75
1983-09-01,299.0
1983-09-02,304.5
1983-09-06,310.0
1983-09-07,308.5
1983-09-08,310.0
1983-09-09,313.0
1983-09-12,310.5
1983-09-13,305.5
1983-09-14,302.0
1983-09-15,293.5
1983-09-16,297.5
1983-09-19,306.5
1983-09-20,304.5
1983-09-21,314.5
1983-09-22,305.5
1983-09-23,299.5
1983-09-26,294.25
1983-09-27,299.75
1983-09-28,293.75
1983-09-29,296.75
1983-09-30,300.0
1983-10-03,298.0
1983-10-04,292.0
1983-10-05,296.25
1983-10-06,297.75
1983-10-07,294.5
1983-10-10,293.25
1983-10-11,295.5
1983-10-12,294.0
1983-10-13,303.0
1983-10-14,299.0
1983-10-17,295.75
1983-10-18,292.5
1983-10-19,288.0
1983-10-20,282.75
1983-10-21,286.0
1983-10-24,286.5
1983-10-25,293.25
1983-10-26,286.75
1983-10-27,290.75
1983-10-28,293.0
1983-10-31,290.0
1983-11-01,292.0
1983-11-02,296.0
1983-11-03,296.0
1983-11-04,299.75
1983-11-07,303.0
1983-11-08,302.5
1983-11-09,311.5
1983-11-10,311.0
1983-11-11,306.5
1983-11-14,304.5
1983-11-15,308.0
1983-11-16,303.5
1983-11-17,304.5
1983-11-18,302.0
1983-11-21,299.75
1983-11-22,298.5
1983-11-23,302.0
1983-11-25,303.75
1983-11-28,304.0
1983-11-29,303.25
1983-11-30,301.0
1983-12-01,302.5
1983-12-02,301.0
1983-12-05,297.25
1983-12-06,295.75
1983-12-07,297.75
1983-12-08,297.5
1983-12-09,300.0
1983-12-12,301.0
1983-12-13,300.5
1983-12-14,301.5
1983-12-15,302.75
1983-12-16,301.5
1983-12-19,305.25
1983-12-20,305.25
1983-12-21,304.25
1983-12-22,304.75
1983-12-23,307.0
1983-12-27,307.75
1983-12-28,306.5
1983-12-29,306.25
1983-12-30,306.75
1984-01-03,303.25
1984-01-04,303.0
1984-01-05,303.75
1984-01-06,306.5
1984-01-09,303.75
1984-01-10,305.5
1984-01-11,306.25
1984-01-12,306.0
1984-01-13,304.5
1984-01-16,297.0
1984-01-17,300.5
1984-01-18,300.75
1984-01-19,300.25
1984-01-20,299.5
1984-01-23,300.5
1984-01-24,305.5
1984-01-25,302.25
1984-01-26,301.25
1984-01-27,300.75
1984-01-30,300.0
1984-01-31,297.25
1984-02-01,298.5
1984-02-02,299.5
1984-02-03,299.5
1984-02-06,301.5
1984-02-07,302.0
1984-02-08,300.0
1984-02-09,299.75
1984-02-10,299.0
1984-02-13,299.0
1984-02-14,297.5
1984-02-15,297.75
1984-02-16,297.75
1984-02-17,293.75
1984-02-21,294.5
1984-02-22,296.75
1984-02-23,294.0
1984-02-24,294.5
1984-02-27,295.5
1984-02-28,294.5
1984-02-29,298.25
1984-03-01,298.5
1984-03-02,301.25
1984-03-05,302.5
1984-03-06,302.0
1984-03-07,301.0
1984-03-08,302.0
1984-03-09,304.0
1984-03-12,305.5
1984-03-13,305.25
1984-03-14,306.75
1984-03-15,305.25
1984-03-16,304.5
1984-03-19,305.25
1984-03-20,306.25
1984-03-21,307.5
1984-03-22,309.0
1984-03-23,309.5
1984-03-26,311.5
1984-03-27,311.75
1984-03-28,310.75
1984-03-29,308.5
1984-03-30,310.0
1984-04-02,314.0
1984-04-03,316.5
1984-04-04,317.25
1984-04-05,313.5
1984-04-06,312.0
1984-04-09,314.5
1984-04-10,313.25
1984-04-11,311.25
1984-04-12,311.25
1984-04-13,311.75
1984-04-16,309.5
1984-04-17,310.5
1984-04-18,313.5
1984-04-19,316.75
1984-04-23,321.5
1984-04-24,314.75
1984-04-25,314.5
1984-04-26,311.0
1984-04-27,313.0
1984-04-30,313.75
1984-05-01,315.5
1984-05-02,317.5
1984-05-03,314.75
1984-05-04,316.75
1984-05-07,315.0
1984-05-08,314.25
1984-05-09,310.75
1984-05-10,308.5
1984-05-11,305.75
1984-05-14,304.25
1984-05-15,306.25
1984-05-16,310.5
1984-05-17,309.0
1984-05-18,310.0
1984-05-21,316.0
1984-05-22,315.25
1984-05-23,315.25
1984-05-24,318.5
1984-05-25,319.25
1984-05-29,317.75
1984-05-30,316.75
1984-05-31,314.75
1984-06-01,314.5
1984-06-04,312.75
1984-06-05,311.0
1984-06-06,308.75
1984-06-07,310.25
1984-06-08,308.0
1984-06-11,310.25
1984-06-12,310.75
1984-06-13,315.75
1984-06-14,314.25
1984-06-15,315.5
1984-06-18,319.5
1984-06-19,325.25
1984-06-20,323.75
1984-06-21,322.0
1984-06-22,321.25
1984-06-25,317.5
1984-06-26,313.75
1984-06-27,313.75
1984-06-28,315.0
1984-06-29,324.5
1984-07-02,323.5
1984-07-03,315.5
1984-07-05,305.75
1984-07-06,307.25
1984-07-09,312.5
1984-07-10,306.0
1984-07-11,301.25
1984-07-12,303.75
1984-07-13,300.25
1984-07-16,299.0
1984-07-17,300.0
1984-07-18,301.25
1984-07-19,302.25
1984-07-20,298.5
1984-07-23,297.0
1984-07-24,293.0
1984-07-25,288.25
1984-07-26,289.25
1984-07-27,288.0
1984-07-30,290.0
1984-07-31,293.25
1984-08-01,292.75
1984-08-02,297.5
1984-08-03,297.75
1984-08-06,296.5
1984-08-07,292.5
1984-08-08,291.75
1984-08-09,295.5
1984-08-10,294.75
1984-08-13,295.25
1984-08-14,299.0
1984-08-15,298.0
1984-08-16,298.75
1984-08-17,294.25
1984-08-20,288.0
1984-08-21,289.75
1984-08-22,295.75
1984-08-23,294.25
1984-08-24,296.5
1984-08-27,301.0
1984-08-28,298.75
1984-08-29,294.0
1984-08-30,296.0
1984-08-31,295.25
1984-09-04,296.0
1984-09-05,299.25
1984-09-06,299.0
1984-09-07,298.5
1984-09-10,303.5
1984-09-11,303.5
1984-09-12,302.75
1984-09-13,299.0
1984-09-14,301.0
1984-09-17,295.75
1984-09-18,296.5
1984-09-19,298.5
1984-09-20,297.25
1984-09-21,296.75
1984-09-24,296.0
1984-09-25,295.0
1984-09-26,293.0
1984-09-27,292.75
1984-09-28,290.25
1984-10-01,289.25
1984-10-02,291.5
1984-10-03,291.75
1984-10-04,292.0
1984-10-05,292.25
