date_iso,1980-12-18 00:00:00,1981-12-21 00:00:00,1982-12-20 00:00:00,1983-12-20 00:00:00,1984-12-19 00:00:00,1985-12-19 00:00:00,1986-12-19 00:00:00,1987-12-21 00:00:00,1988-12-20 00:00:00,1989-12-19 00:00:00,1990-12-19 00:00:00,1991-12-19 00:00:00,1992-12-21 00:00:00,1993-12-20 00:00:00,1994-12-20 00:00:00,1995-12-19 00:00:00,1996-12-19 00:00:00,1997-12-19 00:00:00,1998-12-21 00:00:00,1999-12-20 00:00:00,2000-12-04 00:00:00,2001-12-14 00:00:00,2002-12-13 00:00:00,2003-12-12 00:00:00,2004-12-14 00:00:00,2005-12-14 00:00:00,2006-12-14 00:00:00,2007-12-14 00:00:00,2008-12-12 00:00:00,2009-12-14 00:00:00,2010-12-14 00:00:00,2011-12-14 00:00:00,2012-12-14 00:00:00,2013-12-13 00:00:00,2014-12-12 00:00:00,2015-12-14 00:00:00,2016-12-14 00:00:00,2018-12-14 00:00:00,2019-12-13 00:00:00,2020-12-14 00:00:00,2021-12-14 00:00:00,2022-12-14 00:00:00,2023-12-14 00:00:00,2024-12-30 00:00:00,backadjusted,unadjusted
1989-02-23,,,,,,,,,,269.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-02-24,,,,,,,,,,269.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-02-27,,,,,,,,,,270.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-02-28,,,,,,,,,,271.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-01,,,,,,,,,,271.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-02,,,,,,,,,,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-03,,,,,,,,,,272.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-06,,,,,,,,,,270.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-07,,,,,,,,,,272.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-08,,,,,,,,,,271.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-09,,,,,,,,,,274.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-10,,,,,,,,,,273.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-13,,,,,,,,,,275.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-14,,,,,,,,,,274.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-15,,,,,,,,,,274.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-16,,,,,,,,,,274.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-17,,,,,,,,,,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-20,,,,,,,,,,276.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-21,,,,,,,,,,275.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-22,,,,,,,,,,272.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-23,,,,,,,,,,269.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-27,,,,,,,,,,262.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-28,,,,,,,,,,262.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-29,,,,,,,,,,261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-30,,,,,,,,,,255.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-31,,,,,,,,,,257.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-03,,,,,,,,,,255.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-04,,,,,,,,,,257.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-05,,,,,,,,,,257.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-06,,,,,,,,,,260.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-07,,,,,,,,,,259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-10,,,,,,,,,,258.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-11,,,,,,,,,,258.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-12,,,,,,,,,,262.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-13,,,,,,,,,,261.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-14,,,,,,,,,,266.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-17,,,,,,,,,,272.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-18,,,,,,,,,,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-19,,,,,,,,,,266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-20,,,,,,,,,,265.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-21,,,,,,,,,,271.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-24,,,,,,,,,,263.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-25,,,,,,,,,,260.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-26,,,,,,,,,,261.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-27,,,,,,,,,,262.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-28,,,,,,,,,,259.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-01,,,,,,,,,,265.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-02,,,,,,,,,,263.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-03,,,,,,,,,,263.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-04,,,,,,,,,,263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-05,,,,,,,,,,264.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-08,,,,,,,,,,262.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-09,,,,,,,,,,262.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-10,,,,,,,,,,261.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-11,,,,,,,,,,259.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-12,,,,,,,,,,258.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-15,,,,,,,,,,260.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-16,,,,,,,,,,255.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-17,,,,,,,,,,254.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-18,,,,,,,,,,257.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-19,,,,,,,,,,258.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-22,,,,,,,,,,249.25,249.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-23,,,,,,,,,,245.25,243.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-24,,,,,,,,,,239.75,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-25,,,,,,,,,,242.0,242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-26,,,,,,,,,,240.25,238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-30,,,,,,,,,,235.0,233.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-31,,,,,,,,,,235.25,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-01,,,,,,,,,,237.0,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-02,,,,,,,,,,238.25,234.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-05,,,,,,,,,,240.5,234.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-06,,,,,,,,,,238.5,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-07,,,,,,,,,,236.75,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-08,,,,,,,,,,231.75,234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-09,,,,,,,,,,232.25,234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-12,,,,,,,,,,233.25,238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-13,,,,,,,,,,236.5,239.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-14,,,,,,,,,,245.0,242.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-15,,,,,,,,,,245.25,243.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-16,,,,,,,,,,246.75,242.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-19,,,,,,,,,,256.75,251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-20,,,,,,,,,,254.0,245.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-21,,,,,,,,,,252.75,244.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-22,,,,,,,,,,248.25,246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-23,,,,,,,,,,249.0,242.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-26,,,,,,,,,,240.5,234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-27,,,,,,,,,,244.25,238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-28,,,,,,,,,,247.25,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-29,,,,,,,,,,247.25,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-30,,,,,,,,,,252.75,243.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-03,,,,,,,,,,261.5,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-05,,,,,,,,,,271.5,258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-06,,,,,,,,,,269.5,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-07,,,,,,,,,,266.25,246.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-10,,,,,,,,,,253.25,244.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-11,,,,,,,,,,249.5,244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-12,,,,,,,,,,250.25,249.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-13,,,,,,,,,,249.0,243.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-14,,,,,,,,,,252.75,244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-17,,,,,,,,,,242.75,235.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-18,,,,,,,,,,236.5,235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-19,,,,,,,,,,238.75,235.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-20,,,,,,,,,,237.5,236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-21,,,,,,,,,,237.75,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-24,,,,,,,,,,228.5,230.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-25,,,,,,,,,,226.0,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-26,,,,,,,,,,226.0,224.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-27,,,,,,,,,,229.5,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-28,,,,,,,,,,226.25,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-31,,,,,,,,,,220.5,224.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-01,,,,,,,,,,222.5,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-02,,,,,,,,,,222.0,230.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-03,,,,,,,,,,219.5,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-04,,,,,,,,,,222.0,233.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-07,,,,,,,,,,226.75,238.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-08,,,,,,,,,,226.5,239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-09,,,,,,,,,,224.5,238.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-10,,,,,,,,,,225.75,238.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-11,,,,,,,,,,235.75,244.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-14,,,,,,,,,,231.75,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-15,,,,,,,,,,237.75,243.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-16,,,,,,,,,,239.25,243.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-17,,,,,,,,,,238.0,240.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-18,,,,,,,,,,236.75,240.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-21,,,,,,,,,,236.75,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-22,,,,,,,,,,240.0,243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-23,,,,,,,,,,237.5,244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-24,,,,,,,,,,235.75,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-25,,,,,,,,,,234.25,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-28,,,,,,,,,,233.5,239.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-29,,,,,,,,,,233.75,239.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-30,,,,,,,,,,233.75,239.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-31,,,,,,,,,,236.75,243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-01,,,,,,,,,,234.25,241.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-05,,,,,,,,,,233.25,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-06,,,,,,,,,,237.75,240.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-07,,,,,,,,,,238.0,239.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-08,,,,,,,,,,239.25,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-11,,,,,,,,,,238.25,239.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-12,,,,,,,,,,235.0,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-13,,,,,,,,,,229.5,234.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-14,,,,,,,,,,232.0,232.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-15,,,,,,,,,,230.25,233.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-18,,,,,,,,,,228.0,232.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-19,,,,,,,,,,227.25,234.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-20,,,,,,,,,,228.5,234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-21,,,,,,,,,,231.5,236.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-22,,,,,,,,,,230.0,236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-25,,,,,,,,,,230.5,237.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-26,,,,,,,,,,229.75,236.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-27,,,,,,,,,,228.75,235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-28,,,,,,,,,,233.75,237.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-09-29,,,,,,,,,,233.0,238.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-02,,,,,,,,,,241.5,244.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-03,,,,,,,,,,240.5,243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-04,,,,,,,,,,239.0,243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-05,,,,,,,,,,243.25,243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-06,,,,,,,,,,238.75,239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-09,,,,,,,,,,235.0,236.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-10,,,,,,,,,,233.25,236.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-11,,,,,,,,,,235.0,236.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-12,,,,,,,,,,235.25,234.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-13,,,,,,,,,,234.0,235.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-16,,,,,,,,,,236.25,237.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-17,,,,,,,,,,238.75,238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-18,,,,,,,,,,238.25,238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-19,,,,,,,,,,244.0,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-20,,,,,,,,,,241.5,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-23,,,,,,,,,,241.25,238.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-24,,,,,,,,,,240.0,238.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-25,,,,,,,,,,242.25,239.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-26,,,,,,,,,,244.75,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-27,,,,,,,,,,241.75,241.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-30,,,,,,,,,,241.0,239.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-31,,,,,,,,,,237.5,237.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-01,,,,,,,,,,237.5,238.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-02,,,,,,,,,,240.5,238.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-03,,,,,,,,,,240.0,239.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-06,,,,,,,,,,238.25,239.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-07,,,,,,,,,,238.0,238.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-08,,,,,,,,,,238.0,238.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-09,,,,,,,,,,236.5,239.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-10,,,,,,,,,,238.0,239.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-13,,,,,,,,,,238.25,239.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-14,,,,,,,,,,240.0,238.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-15,,,,,,,,,,239.75,240.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-16,,,,,,,,,,240.25,242.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-17,,,,,,,,,,240.0,242.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-20,,,,,,,,,,237.25,241.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-21,,,,,,,,,,238.0,242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-22,,,,,,,,,,238.5,241.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-24,,,,,,,,,,238.0,239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-27,,,,,,,,,,233.25,235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-28,,,,,,,,,,234.25,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-29,,,,,,,,,,234.75,239.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-11-30,,,,,,,,,,238.25,239.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-01,,,,,,,,,,234.5,239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-04,,,,,,,,,,232.5,240.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-05,,,,,,,,,,234.5,242.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-06,,,,,,,,,,236.0,243.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-07,,,,,,,,,,236.25,241.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-08,,,,,,,,,,236.25,241.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-11,,,,,,,,,,235.0,243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-12,,,,,,,,,,233.0,243.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-13,,,,,,,,,,233.25,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-14,,,,,,,,,,235.25,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-15,,,,,,,,,,235.75,246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-18,,,,,,,,,,234.5,245.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-19,,,,,,,,,,233.5,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-20,,,,,,,,,,,245.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-21,,,,,,,,,,,245.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-22,,,,,,,,,,,245.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-26,,,,,,,,,,,244.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-27,,,,,,,,,,,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-28,,,,,,,,,,,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-12-29,,,,,,,,,,,247.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-02,,,,,,,,,,,245.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-03,,,,,,,,,,,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-04,,,,,,,,,,,248.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-05,,,,,,,,,,,247.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-08,,,,,,,,,,,249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-09,,,,,,,,,,,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-10,,,,,,,,,,,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-11,,,,,,,,,,,245.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-12,,,,,,,,,,,249.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-15,,,,,,,,,,,249.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-16,,,,,,,,,,,249.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-17,,,,,,,,,,,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-18,,,,,,,,,,,249.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-19,,,,,,,,,,,249.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-22,,,,,,,,,,,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
