time,open,high,low,close,Volume,Futures Open Interest
1323824400,549.5,549.5,549.5,549.5,0,0
1323910800,545,550.25,545,550.25,7,7
1323997200,556.5,556.5,556.5,556.5,7,7
1324256400,555,559,555,559,1,8
1324342800,562,562,562,562,1,8
1324429200,567.75,567.75,567.75,567.75,1,8
1324515600,555,560.5,555,560.5,19,25
1324602000,560,560,560,560,19,25
1324947600,556,562.5,556,562.5,1,26
1325034000,559,565.5,559,565.5,13,36
1325120400,564,568,564,568,2,38
1325206800,567.75,567.75,567.75,567.75,2,38
1325552400,568,571,568,571,6,41
1325638800,571,573.25,571,573.25,16,54
1325725200,562.75,562.75,562.75,562.75,16,54
1325811600,558.75,558.75,558.75,558.75,16,54
1326070800,566.5,566.5,566.5,566.5,16,54
1326157200,564.75,564.75,564.75,564.75,16,54
1326243600,560,560,555,559.5,8,60
1326330000,554.75,554.75,549.75,552.5,9,64
1326416400,551.25,551.25,551.25,551.25,9,64
1326762000,550.5,550.5,550.5,550.5,9,64
1326848400,549.75,549.75,546.25,546.25,4,67
1326934800,552,552,552,552,4,67
1327021200,550,552.75,550,551.75,26,81
1327280400,553.25,555.5,552,555.5,3,81
1327366800,554.5,554.5,554.5,554.5,3,81
1327453200,554,554,551.5,551.5,12,86
1327539600,554,560,554,556,8,93
1327626000,550,558,550,558,12,103
1327885200,554.75,555.75,554.75,555.75,3,106
1327971600,555.25,555.25,554.75,555,3,109
1328058000,554.5,558.75,553.75,558.75,13,119
1328144400,554.5,557.75,554,557.75,13,127
1328230800,555,557.25,555,557.25,1,128
1328490000,556.5,556.5,556.5,556.5,1,128
1328576400,553.75,553.75,553.75,553.75,1,128
1328662800,550.5,552.5,550.5,552.5,3,128
1328749200,551,553.75,550,553,6,132
1328835600,549.75,550.75,549.75,550.75,3,135
1329094800,550,554,550,554,4,136
1329181200,549.75,549.75,549.25,549.25,10,141
1329267600,543.25,543.25,543.25,543.25,1,141
1329354000,543.5,545.5,543,545.5,8,145
1329440400,546,548,543.5,543.5,2,147
1329786000,542.25,542.25,542.25,542.25,2,147
1329872400,542,542,540,541.25,4,147
1329958800,544,545,539,540.75,26,163
1330045200,539.5,542.5,539.5,542.5,2,164
1330304400,540,542,540,540,16,171
1330390800,539,542,539,542,6,172
1330477200,543,544,543,544,2,173
1330563600,543,546.25,543,546.25,8,177
1330650000,541.5,545.5,541.5,545.5,2,179
1330909200,546.25,546.5,546.25,546.5,2,180
1330995600,540.75,543,540.75,543,3,181
1331082000,541.75,542.25,541.75,542.25,3,181
1331168400,540.5,540.5,540.5,540.5,3,181
1331254800,541,543.5,541,543.5,2,182
1331510400,543,545.75,543,545.75,4,184
1331596800,544,546.75,542.75,546.75,2,185
1331683200,542.75,546.5,542.75,546.5,3,185
1331769600,550,550,550,550,3,185
1331856000,546.5,548.5,544.5,548.5,3,186
1332115200,545,547.5,545,547.5,7,188
1332201600,546,546,542.25,544.5,23,201
1332288000,544,545.5,544,544.5,27,213
1332374400,543,545,542.75,545,6,215
1332460800,544,545,544,545,1,215
1332720000,540.5,544.5,527.5,537.75,30,229
1332806400,539,539,532,533.25,12,228
