time,open,high,low,close,Volume,Futures Open Interest
1513213200,409.75,409.75,409.75,409.75,0,0
1513299600,409.5,409.5,409.5,409.5,0,0
1513558800,409.5,409.5,409.5,409.5,0,0
1513645200,408,408,408,408,0,0
1513731600,408,408,408,408,1,0
1513818000,408,408,408,408,1,1
1513904400,408,408,408,408,0,1
1514250000,407.25,407.25,407.25,407.25,0,1
1514336400,408,408.25,408,408.25,3,4
1514422800,408.25,408.25,408.25,408.25,0,4
1514509200,410,410,410,410,0,4
1514854800,410.75,410.75,410.75,410.75,0,4
1514941200,413,413,413,413,0,4
1515027600,413,413,413,413,0,4
1515114000,414,414,414,414,0,4
1515373200,410.5,410.5,410.5,410.5,0,4
1515459600,411.25,411.25,411.25,411.25,0,4
1515546000,410,412,410,412,8,12
1515632400,412.75,412.75,412.75,412.75,0,12
1515718800,410,411,410,411,5,17
1516064400,411,411,411,411,0,17
1516150800,411.75,411.75,411.75,411.75,0,17
1516237200,411.75,411.75,411.75,411.75,0,17
1516323600,411,412,411,411,2,18
1516582800,412,413.25,412,413.25,1,19
1516669200,412,412,412,412,0,19
1516755600,414.5,414.5,414,414.25,4,23
1516842000,413.5,413.5,413.5,413.5,0,23
1516928400,419,419,417.25,417.25,3,25
1517187600,418.5,418.5,418.5,418.5,0,25
1517274000,419.5,419.5,419.5,419.5,0,25
1517360400,419.75,419.75,419.75,419.75,0,25
1517446800,419.5,419.5,419.5,419.5,0,25
1517533200,419.5,419.5,419.5,419.5,0,25
1517792400,417.25,417.25,417.25,417.25,0,25
1517878800,419,419.5,419,419.5,1,26
1517965200,419,419,419,419,0,26
1518051600,419,419,419,419,0,26
1518138000,417.75,417.75,417.75,417.75,0,26
1518397200,419,419,419,419,0,26
1518483600,418.75,418.75,418.75,418.75,0,26
1518570000,418.75,418.75,418.75,418.75,0,26
1518656400,419.25,419.25,419.25,419.25,0,26
1518742800,419.75,419.75,419.75,419.75,1,26
1519088400,418,419,418,419,1,27
1519174800,418.5,418.5,418.5,418.5,0,27
1519261200,419,419,419,419,0,27
1519347600,419.25,419.25,419.25,419.25,0,27
1519606800,419.5,419.5,419.5,419.5,0,27
1519693200,418.75,418.75,418.75,418.75,0,27
1519779600,419.5,419.5,419.5,419.5,0,27
1519866000,419,419,419,419,0,27
1519952400,418.75,418.75,418.75,418.75,0,27
1520211600,418.5,418.5,418.5,418.5,0,27
1520298000,415,420,415,418.5,12,31
1520384400,419,419,419,419,0,31
1520470800,417,420,417,418.75,4,33
1520557200,419.25,419.25,419.25,419.25,0,33
1520812800,418.75,418.75,418.75,418.75,0,33
1520899200,418.5,418.5,418.5,418.5,0,33
1520985600,417,417,417,417,0,33
1521072000,415.25,415.25,415.25,415.25,0,33
1521158400,415.25,415.25,415.25,415.25,0,33
1521417600,415,415,415,415,0,33
1521504000,415.5,415.5,415.5,415.5,0,33
1521590400,415,415,415,415,0,33
1521676800,415,415,415,415,0,33
1521763200,415.75,415.75,415.75,415.75,0,33
1522022400,415.75,415.75,415.75,415.75,0,33
1522108800,415.75,415.75,415.75,415.75,0,33
1522195200,415.5,415.5,415.5,415.5,0,33
1522281600,418.25,418.25,418.25,418.25,4,33
1522627200,420,420,420,420,6,39
1522713600,420.75,420.75,420.75,420.75,0,39
1522800000,418.5,418.5,418,418.5,3,39
1522886400,421,421,421,421,0,39
1522972800,421,421.25,421,421.25,20,59
1523232000,421,421.5,421,421.5,1,60
1523318400,421.5,421.5,421.5,421.5,0,60
1523404800,421.5,421.5,421.5,421.5,0,60
1523491200,421.5,421.5,421.5,421.5,0,60
1523577600,421,421,421,421,0,60
1523836800,421.5,421.5,421.5,421.5,0,60
1523923200,421.5,421.5,421.5,421.5,0,60
1524009600,421.5,421.5,421.5,421.5,0,60
1524096000,421,421,421,421,0,60
1524182400,420.5,420.5,420.5,420.5,0,60
1524441600,421.25,421.25,421.25,421.25,0,60
1524528000,421,421,421,421,39,99
1524614400,421,425,421,425,3,102
1524700800,423.75,423.75,423.75,423.75,0,102
1524787200,423.5,423.5,423.5,423.5,0,102
1525046400,423,423,423,423,0,102
1525132800,424,424,424,424,0,102
1525219200,424,424,424,424,0,102
1525305600,424,424,424,424,0,102
1525392000,424,424,424,424,0,102
1525651200,421.25,421.25,421.25,421.25,0,102
1525737600,421.25,421.25,419,419,10,102
1525824000,419.25,421.25,419.25,421.25,3,102
1525910400,420.25,420.25,420.25,420.25,0,102
1525996800,420.75,420.75,420.75,420.75,0,102
1526256000,420.25,420.25,420.25,420.25,0,102
1526342400,420,420.75,420,420.75,1,102
1526428800,420.75,420.75,420.75,420.75,0,102
1526515200,420,420,419.75,419.75,3,104
1526601600,421,421,421,421,0,104
1526860800,421.25,421.25,421.25,421.25,0,104
1526947200,421.25,421.25,421.25,421.25,0,104
1527033600,420,423.5,420,423.5,4,107
1527120000,423.25,423.25,422.5,422.5,18,124
1527206400,423.75,423.75,423.75,423.75,18,124
1527552000,420.25,420.25,420.25,420.25,0,124
1527638400,419.5,419.5,415,418.5,6,130
1527724800,419.5,419.5,419.5,419.5,5,125
1527811200,420,420,420,420,0,125
1528070400,418,418,418,418,0,125
1528156800,418.25,418.25,418.25,418.25,0,125
1528243200,420.25,420.25,420.25,420.25,0,125
1528329600,419.75,419.75,419.75,419.75,0,125
1528416000,424.75,424.75,422.75,422.75,10,131
1528675200,420,420,418.25,418.25,2,133
1528761600,423,423,423,423,0,133
1528848000,422,422,422,422,0,133
1528934400,415,415,415,415,0,133
1529020800,415,416.5,415,416.5,0,133
1529280000,415,415,415,415,0,133
1529366400,415,419,412,417,24,145
1529452800,418.5,418.5,418.5,418.5,0,145
1529539200,411.5,420,411,418.75,6,147
1529625600,418.5,418.5,418.5,418.5,0,147
1529884800,418.5,418.5,418.5,418.5,0,147
1529971200,418.75,418.75,418.75,418.75,0,147
1530057600,419.75,419.75,417.75,417.75,1,147
1530144000,412.5,412.5,412.5,412.5,0,147
1530230400,414.25,414.25,414.25,414.25,0,147
1530489600,410.5,412.25,410.5,412.25,5,150
1530576000,414.25,414.5,414,414.5,0,148
1530748800,414.25,416,411,416,6,144
1530835200,419.25,419.25,419.25,419.25,0,144
1531094400,415.5,415.5,415.5,415.5,0,144
1531180800,415.25,415.25,415.25,415.25,0,144
1531267200,415.25,415.25,415.25,415.25,0,144
1531353600,419.75,420,419.5,419.5,5,143
1531440000,415,415,412,414.75,8,144
1531699200,416.25,416.25,416.25,416.25,0,144
