time,open,high,low,close,Volume,Futures Open Interest
1655856000,535,539,533.75,533.75,22,453
1655942400,530,530,515.25,520,70,476
1656028800,520,525,520,520.5,22,478
1656288000,518.25,520.25,518,520.25,30,487
1656374400,521,521,518.5,518.5,14,497
1656460800,519,520,519,520,2,497
1656547200,517,525,513,513,14,500
1656633600,505.75,512,505.25,508.5,28,504
1657027800,503.75,503.75,497.5,498,80,534
1657065600,500,502,494,502,48,539
1657152000,510,510,504.75,504.75,16,551
1657238400,508.75,516,506.5,516,32,550
1657497600,524.75,526,508.25,508.25,15,558
1657584000,506,506,494.25,495,60,589
1657670400,505,505,500,502,46,598
1657756800,507,509,507,509,5,598
1657843200,510,510,507.75,507.75,2,598
1658102400,514.75,518.75,513,513,2,599
1658188800,505,510,505,506,7,606
1658275200,506,506,505.5,505.5,4,609
1658361600,506,506,499.75,499.75,15,610
1658448000,499.75,500,495,495.5,35,634
1658707200,500,500.5,499,500.5,14,633
1658793600,504,506,498.5,504.25,57,658
1658880000,505,506.5,503,506.5,25,659
1658966400,513.75,515.75,509.75,515.75,11,664
1659052800,520,520,519.75,519.75,2,665
1659312000,518.75,518.75,518.75,518.75,0,665
1659398400,513.75,513.75,513.75,513.75,0,665
1659484800,513.5,513.5,513.5,513.5,0,665
1659571200,517.75,517.75,517.75,517.75,0,665
1659657600,517.25,517.25,517.25,517.25,0,665
1659916800,513.5,517.25,513.5,517.25,1,664
1660003200,517.25,520,516.75,516.75,105,655
1660089600,519.75,520,519.75,520,61,658
1660176000,520,525,520,523.75,7,659
1660262400,523,523.5,519.5,523.5,40,690
1660521600,523.25,523.25,523.25,523.25,0,690
1660608000,519,519,515,516.25,15,693
1660694400,513,514.25,513,514.25,6,696
1660780800,522.75,522.75,522.75,522.75,0,696
1660867200,524.25,524.25,524.25,524.25,0,696
1661126400,523,528.25,523,528.25,16,703
1661212800,529,535,526.5,531.25,25,719
1661299200,537,537,531,531,15,721
1661385600,531.5,531.5,529,529,1,722
1661472000,538,538,536.25,536.25,2,722
1661731200,539,540,539,539,5,724
1661817600,535.5,535.5,535.5,535.5,1,724
1661904000,532.5,532.5,532.5,532.5,0,724
1661990400,534,534,520.5,520.5,4,724
1662076800,525,527,525,527,38,739
1662336000,532.75,532.75,532.75,532.75,0,739
1662508800,533.75,535.25,524,531.25,24,740
1662595200,527,527,527,527,0,740
1662681600,530,533,530,533,1,740
1662940800,530,537.5,529.75,537.5,15,745
1663027200,538,538,538,538,0,745
1663113600,537,539.75,530.5,535.25,11,753
1663200000,526.75,526.75,526.75,526.75,0,753
1663286400,527.5,527.5,527.5,527.5,0,753
1663545600,530.5,535.5,530.5,531.75,18,758
1663632000,534,539.75,534,539.75,1,758
1663718400,535.5,535.5,535.5,535.5,0,758
1663804800,536,536,536,536,0,758
1663891200,524.25,526,524.25,526,1,757
1664150400,520.75,520.75,520.75,520.75,0,757
1664236800,521.75,521.75,518.75,518.75,6,758
1664323200,519,519.25,513.75,519.25,17,762
1664409600,521.75,521.75,521.75,521.75,0,762
1664496000,525,525,525,525,0,762
1664755200,522,522.5,522,522.5,3,762
1664841600,526,526,526,526,0,762
1664928000,527.75,527.75,527.75,527.75,0,762
1665014400,531.25,531.25,531.25,531.25,0,762
1665100800,529.5,529.5,529.5,529.5,0,762
1665360000,530,530.25,529.5,529.5,9,770
1665446400,530,530,529.25,529.25,4,774
1665532800,530,535.25,530,535.25,11,777
1665619200,535,536.5,535,536.5,2,779
1665705600,535.25,535.25,531.75,531.75,1,779
1665964800,537,539,535,536.5,38,790
1666051200,535,536,531.5,534,24,790
1666137600,535,535,533,534.25,12,794
1666224000,535.5,535.75,531.5,535.75,14,795
1666310400,535.5,535.5,535.5,535.5,0,795
1666569600,534,534,533.25,533.25,2,796
1666656000,535.75,536,535.5,535.5,8,797
1666742400,534,534,533.5,533.5,1,796
1666828800,533.5,533.5,527.75,531.25,31,796
1666915200,531.25,532,531.25,532,4,797
1667174400,533.5,533.5,532.75,532.75,1,798
1667260800,534.5,534.5,534.25,534.25,3,799
1667347200,534.5,534.5,533,534,3,799
1667433600,535.75,535.75,531.25,534.25,4,799
1667520000,535.75,535.75,533,534.25,28,805
1667782800,534.75,535,534.5,534.5,2,805
1667869200,532.75,532.75,532.75,532.75,0,805
1667955600,534.5,534.5,530.25,530.25,1,806
1668042000,530,530,529.5,530,10,813
1668128400,531.5,531.5,531,531,1,814
1668387600,530.25,530.75,530,530.75,9,818
1668474000,530.5,535,528,532.5,33,838
1668560400,532.75,532.75,532.75,532.75,0,838
1668646800,531.25,531.25,531.25,531.25,0,838
1668733200,533.25,533.25,532.25,532.25,1,838
1668992400,527,529,525,529,21,856
1669078800,529.5,529.5,527.5,527.75,9,862
1669165200,530.25,530.25,530.25,530.25,0,862
1669251600,530,531,530,531,1,862
1669597200,530,532,529.5,532,30,862
1669683600,530.25,531.25,530,531.25,9,865
1669770000,530,531,527.75,527.75,20,866
1669856400,527.75,528.75,527,528.75,3,867
1669942800,529,529.5,525.75,525.75,19,874
1670202000,526,530.5,526,526.75,7,873
1670288400,525,526.5,524,526.5,5,877
1670374800,526,526,526,526,19,875
1670461200,524.25,524.25,524.25,524.25,0,875
1670547600,524,525.5,519.25,521.25,19,888
1670806800,524.5,525,524.25,524.25,7,888
1670893200,524,524,522.75,522.75,2,890
1670979600,521,522.25,521,522.25,5,894
1671066000,522,523,522,522.75,9,890
1671152400,522.25,522.25,521.75,522.25,4,890
1671411600,520,521.75,520,521.75,3,893
1671498000,519,520,519,520,5,893
1671584400,519,520,513,519.75,20,888
1671670800,517,518.75,517,518.75,1,888
1671757200,519,519,518.75,518.75,2,890
1672102800,520,520,518.75,518.75,1,891
1672189200,520,521.25,519.75,519.75,9,897
1672275600,522,522,518.75,518.75,3,897
1672362000,520,524,518.75,518.75,12,896
1672707600,521,524.5,521,523.25,9,902
1672794000,520.25,521,520,520.25,14,910
1672880400,521.5,521.5,520,520.5,42,927
1672966800,521.5,521.5,519.75,519.75,2,929
1673226000,518,518,515,517.5,15,933
1673312400,515,517.25,511.25,511.25,40,959
1673398800,510,511,507.25,508.5,29,962
1673485200,507.75,508,502.75,504.25,34,973
1673571600,502.25,504.25,502.25,504.25,4,973
1673820000,503.25,507.5,502.75,507.25,16,975
1674003600,505.25,507.25,505,507.25,9,976
1674090000,505,505,502.5,503.75,17,976
1674176400,504,504,503,504,2,976
1674435600,502,502.75,501,502.75,8,976
1674522000,502.5,506.25,502.5,504.75,28,1000
1674608400,503,503,501,501.25,4,1002
1674694800,503.25,503.25,502.5,502.5,3,1002
1674781200,502.5,504.5,500,501.5,19,995
1675040400,502,508,501.25,507.5,31,1000
1675126800,507.25,511.5,507.25,510.75,10,1001
1675213200,509,509.5,507,509,18,1003
1675299600,509,509.25,509,509.25,9,1008
1675386000,508,508,506.25,507,8,1012
1675645200,505,508,503.75,505,61,1017
1675731600,505,505.25,501.5,502,41,1028
1675818000,502.5,503.75,501,503.75,126,1041
1675904400,502.5,504.5,502.5,502.75,55,1059
1675990800,505.75,508.25,505.75,506.5,24,1060
1676250000,505.5,506.75,505.5,506.5,16,1069
1676336400,501.75,506.5,501.75,506.5,10,1073
1676422800,506.5,507,505.75,506.5,5,1076
1676509200,505,507.25,505,507.25,3,1076
1676595600,506.5,506.5,506.25,506.25,16,1087
1676844000,505,507.25,505,507.25,14,1087
1677027600,505.5,507.25,505.5,506.75,28,1113
1677114000,507,509.25,506,509.25,31,1119
1677200400,509.5,510.25,505,505.75,101,1180
1677459600,505.75,505.75,504,504.75,13,1190
1677546000,503.5,504,499.75,499.75,25,1201
1677632400,500,500,495,498,38,1221
1677718800,496.75,497,494.25,497,19,1230
1677805200,494.75,495.75,493,494,30,1247
1678064400,492.75,495.75,492.5,495,20,1241
