time,open,high,low,close,Total Candles,Volume,Futures Open Interest
984963600,260,260,260,260,0,0,103
985050000,263,263,263,263,1,0,103
985136400,262,262,262,262,2,0,103
985222800,258.5,258.5,258.5,258.5,3,0,103
985568400,264,264,264,264,4,0,104
985654800,262.75,262.75,262.75,262.75,5,0,124
985741200,261.5,261.5,261.5,261.5,6,0,130
985827600,260.5,260.5,260.5,260.5,7,0,130
986169600,264.5,264.5,264.5,264.5,8,0,130
986256000,264.5,264.5,264.5,264.5,9,0,177
986342400,266,266,266,266,10,0,218
986428800,265,265,265,265,11,0,246
986774400,264.75,264.75,264.75,264.75,12,0,266
986860800,264.75,264.75,264.75,264.75,13,0,266
987033600,264.5,264.5,264.5,264.5,14,0,286
987379200,263.75,263.75,263.75,263.75,15,0,293
987465600,262.75,262.75,262.75,262.75,16,0,293
987552000,263,263,263,263,17,0,293
987638400,262.75,262.75,262.75,262.75,18,0,297
987984000,258.25,258.25,258.25,258.25,19,0,297
988070400,258.5,258.5,258.5,258.5,20,0,307
988156800,258.25,258.25,258.25,258.25,21,0,316
988243200,263.5,263.5,263.5,263.5,22,0,317
988588800,264.75,264.75,264.75,264.75,23,0,338
988675200,265,265,265,265,24,0,346
988761600,265,265,265,265,25,0,346
988848000,264.75,264.75,264.75,264.75,26,0,346
989193600,265.5,265.5,265.5,265.5,27,0,388
989366400,263.75,263.75,263.75,263.75,28,0,391
989452800,260.5,260.5,260.5,260.5,29,0,426
989798400,263.75,263.75,263.75,263.75,30,0,426
989884800,263.75,263.75,263.75,263.75,31,0,426
989971200,260.5,260.5,260.5,260.5,32,0,428
990057600,262,262,262,262,33,0,428
990403200,257.5,257.5,257.5,257.5,34,0,426
990489600,258.5,258.5,258.5,258.5,35,0,426
990576000,259.75,259.75,259.75,259.75,36,0,417
990662400,261,261,261,261,37,0,428
991094400,258.75,258.75,258.75,258.75,38,0,428
991180800,259.75,259.75,259.75,259.75,39,0,429
991267200,260.75,260.75,260.75,260.75,40,0,521
991612800,261.75,261.75,261.75,261.75,41,0,527
991699200,262,262,262,262,42,0,527
991785600,262.75,262.75,262.75,262.75,43,0,527
991872000,263,263,263,263,44,0,540
992217600,262.75,262.75,262.75,262.75,45,0,546
992304000,263.25,263.25,263.25,263.25,46,0,547
992390400,263,263,263,263,47,0,548
992476800,261.5,261.5,261.5,261.5,48,0,548
992822400,259.25,259.25,259.25,259.25,49,0,550
992908800,261.25,261.25,261.25,261.25,50,0,562
992995200,260.75,260.75,260.75,260.75,51,0,565
993168000,258.5,258.5,258.5,258.5,52,0,565
993427200,257.5,257.5,257.5,257.5,53,0,576
993513600,258.75,258.75,258.75,258.75,54,0,580
993600000,262,262,262,262,55,0,598
993686400,262,262,262,262,56,0,614
994032000,262.75,262.75,262.75,262.75,57,0,628
994118400,263.5,263.5,263.5,263.5,58,0,675
994291200,265,265,265,265,59,0,737
994636800,266,266,266,266,60,0,862
994723200,268,268,268,268,61,1,969
994809600,269,269,269,269,62,1,1079
994896000,269,269,267,267,63,1,1095
