time,open,high,low,close,Total Candles,Volume,Futures Open Interest
1072832400,245,245,245,245,0,0,0
1073005200,252.25,252.25,252.25,252.25,1,0,0
1073264400,252,252,252,252,2,0,0
1073350800,252,252,252,252,3,0,0
1073437200,250.5,250.5,250.5,250.5,4,0,0
1073523600,252.25,252.25,252.25,252.25,5,0,0
1073610000,251.5,251.5,251.5,251.5,6,0,0
1073869200,266,266,266,266,7,0,0
1073955600,269,269,269,269,8,0,0
1074042000,269.25,269.25,269.25,269.25,9,0,0
1074128400,269.25,269.25,269.25,269.25,10,0,0
1074214800,273,273,273,273,11,0,0
1074560400,275.75,275.75,275.75,275.75,12,0,0
1074646800,277.75,277.75,277.75,277.75,13,0,0
1074733200,276.5,276.5,276.5,276.5,14,0,0
1074819600,277.5,277.5,277.5,277.5,15,0,0
1075078800,281.75,281.75,281.75,281.75,16,0,0
1075165200,276.75,276.75,276.75,276.75,17,0,0
1075251600,271.25,271.25,271.25,271.25,18,0,0
1075338000,270.5,270.5,270.5,270.5,19,0,0
1075424400,268,268,268,268,20,0,0
1075683600,268,268,268,268,21,0,0
1075770000,269.75,269.75,269.75,269.75,22,0,0
1075856400,267,267,267,267,23,0,0
1075942800,272,272,272,272,24,0,0
1076029200,275.75,275.75,275.75,275.75,25,0,0
1076288400,275.75,275.75,275.75,275.75,26,0,0
1076374800,270.25,270.25,270.25,270.25,27,0,0
1076461200,264.25,264.25,264.25,264.25,28,0,0
1076547600,264.25,264.25,264.25,264.25,29,0,0
1076634000,265.5,265.5,265.5,265.5,30,0,0
1076979600,256.5,256.5,256.5,256.5,31,0,0
1077066000,255,255,255,255,32,0,0
1077152400,260,260,260,260,33,0,0
1077238800,255,255,255,255,34,0,0
1077498000,255,255,255,255,35,0,0
1077584400,261.25,261.25,261.25,261.25,36,0,0
1077670800,260,260,260,260,37,0,24
1077757200,262,262,262,262,38,0,24
1077843600,258,258,258,258,39,0,26
1078102800,258,258,258,258,40,0,26
1078189200,258,258,258,258,41,0,26
1078275600,257,257,257,257,42,0,26
1078362000,254,254,254,254,43,0,26
1078448400,257,257,257,257,44,0,28
1078707600,257,257,257,257,45,0,28
1078794000,260,260,260,260,46,0,30
1078880400,258,258,258,258,47,0,53
1078966800,257,257,257,257,48,0,64
1079053200,255.5,255.5,255.5,255.5,49,0,65
1079312400,255.5,255.5,255.5,255.5,50,0,71
1079398800,256,256,256,256,51,0,71
1079485200,257,257,257,257,52,0,71
1079571600,260,260,260,260,53,0,82
1079658000,260,260,260,260,54,0,101
1079917200,260,260,260,260,55,0,108
1080003600,258,258,258,258,56,0,110
1080090000,258,258,258,258,57,0,111
1080176400,258,258,258,258,58,0,111
1080262800,257.5,257.5,257.5,257.5,59,0,111
1080522000,253,253,253,253,60,0,111
1080608400,250,250,250,250,61,0,116
1080694800,253.5,253.5,253.5,253.5,62,0,116
1080781200,258.5,258.5,258.5,258.5,63,0,124
1080867600,260,260,260,260,64,0,147
1081123200,262.5,262.5,262.5,262.5,65,0,172
1081209600,261.5,261.5,261.5,261.5,66,0,189
1081296000,263,263,263,263,67,0,190
1081382400,263,263,263,263,68,0,209
1081728000,263,263,263,263,69,0,224
1081814400,261.25,261.25,261.25,261.25,70,0,226
1081900800,264.75,264.75,264.75,264.75,71,0,251
1081987200,262,262,262,262,72,0,285
1082073600,264,264,264,264,73,0,285
1082332800,264,264,264,264,74,0,285
1082419200,264,264,264,264,75,0,285
1082505600,263,263,263,263,76,0,285
1082592000,264.5,264.5,264.5,264.5,77,0,336
1082678400,263.5,263.5,263.5,263.5,78,0,326
1082937600,263,263,263,263,79,0,328
1083024000,263,263,263,263,80,0,328
1083110400,263,263,263,263,81,0,328
1083196800,264.75,264.75,264.75,264.75,82,0,330
1083283200,267,267,267,267,83,0,338
1083542400,267,267,267,267,84,0,343
1083628800,267,267,267,267,85,0,345
1083715200,267,267,267,267,86,0,345
1083801600,263,263,263,263,87,0,346
1083888000,266,266,266,266,88,0,347
1084147200,264,264,264,264,89,0,347
1084233600,264,264,264,264,90,0,347
1084320000,262.5,262.5,262.5,262.5,91,0,348
1084406400,262.5,262.5,262.5,262.5,92,0,354
1084492800,263,263,263,263,93,0,354
1084752000,263.5,263.5,263.5,263.5,94,0,354
1084838400,264,264,264,264,95,0,355
1084924800,265.5,265.5,265.5,265.5,96,0,359
1085011200,262.5,262.5,262.5,262.5,97,0,379
1085097600,262.5,262.5,262.5,262.5,98,0,424
1085356800,264,264,264,264,99,0,424
1085443200,265.5,265.5,265.5,265.5,100,0,432
1085529600,265.5,265.5,265.5,265.5,101,0,435
1085616000,265.5,265.5,265.5,265.5,102,0,435
1085702400,265.5,265.5,265.5,265.5,103,0,435
1086048000,268,268,268,268,104,0,453
1086134400,267.5,267.5,267.5,267.5,105,0,472
1086220800,264,264,264,264,106,0,464
1086307200,265,265,265,265,107,0,464
1086566400,264,264,264,264,108,0,464
1086652800,264,264,264,264,109,0,464
1086739200,265,265,265,265,110,0,464
1086825600,262,262,262,262,111,0,480
1086912000,262,262,262,262,112,0,480
1087171200,263,263,263,263,113,0,480
1087257600,261.5,261.5,261.5,261.5,114,0,505
1087344000,262,262,262,262,115,0,505
1087430400,262,262,262,262,116,0,517
1087516800,262,262,262,262,117,4,520
1087776000,262,262,260.5,260.5,118,4,545
1087862400,259.75,259.75,259.75,259.75,119,4,547
1087948800,259.5,259.5,259.5,259.5,120,4,551
1088035200,258.5,258.5,258.5,258.5,121,4,563
1088121600,260,260,260,260,122,4,573
1088380800,260,260,260,260,123,4,583
1088467200,259.5,259.5,259.5,259.5,124,4,588
1088553600,258.5,258.5,258.5,258.5,125,4,618
1088640000,258.25,258.25,258.25,258.25,126,4,618
1088726400,258,258,258,258,127,4,645
1089072000,258,258,258,258,128,4,645
1089158400,258,258,258,258,129,4,645
1089244800,256,256,256,256,130,4,651
1089331200,258,258,258,258,131,4,642
1089590400,258,258,258,258,132,4,642
1089676800,256,256,256,256,133,4,647
1089763200,258,258,258,258,134,4,646
1089849600,254,254,254,254,135,4,643
1089936000,254,254,254,254,136,4,643
1090195200,254,254,254,254,137,4,643
1090281600,253,253,253,253,138,4,650
1090368000,252.5,252.5,252.5,252.5,139,4,650
1090454400,252,252,252,252,140,4,628
1090540800,254,254,254,254,141,4,635
1090800000,252.5,252.5,252.5,252.5,142,4,633
1090886400,252.5,252.5,252.5,252.5,143,4,633
1090972800,252.75,252.75,252.75,252.75,144,4,630
1091059200,252,252,252,252,145,4,631
1091145600,252.5,252.5,252.5,252.5,146,4,630
1091404800,253,253,253,253,147,4,630
1091491200,253,253,253,253,148,4,638
