time,open,high,low,close,Total Candles,Volume,Futures Open Interest
1008637200,251,251,251,251,0,0,0
1008723600,251,251,251,251,1,0,0
1008810000,251,251,251,251,2,0,0
1008896400,251,251,251,251,3,0,0
1009155600,251,251,251,251,4,0,0
1009328400,251,251,251,251,5,0,0
1009414800,251,251,251,251,6,0,0
1009501200,251,251,251,251,7,0,0
1009760400,251,251,251,251,8,0,0
1009933200,260,260,260,260,9,0,2
1010019600,255,255,255,255,10,0,2
1010106000,257.5,257.5,257.5,257.5,11,0,2
1010365200,256.5,256.5,256.5,256.5,12,0,5
1010451600,257,257,257,257,13,0,15
1010538000,257,257,257,257,14,0,17
1010624400,256.5,256.5,256.5,256.5,15,0,17
1010710800,256.5,256.5,256.5,256.5,16,0,21
1010970000,256.5,256.5,256.5,256.5,17,0,21
1011056400,256.5,256.5,256.5,256.5,18,0,21
1011142800,257,257,257,257,19,0,23
1011229200,257,257,257,257,20,0,52
1011315600,256.5,256.5,256.5,256.5,21,0,52
1011661200,256.5,256.5,256.5,256.5,22,0,52
1011747600,254,254,254,254,23,0,52
1011834000,253,253,253,253,24,0,52
1011920400,253.5,253.5,253.5,253.5,25,0,52
1012179600,253,253,253,253,26,0,52
1012266000,253,253,253,253,27,0,52
1012352400,253,253,253,253,28,0,52
1012438800,253,253,253,253,29,0,52
1012525200,252,252,252,252,30,0,52
1012784400,252,252,252,252,31,0,52
1012870800,251,251,251,251,32,0,52
1012957200,250,250,250,250,33,0,52
1013043600,248,248,248,248,34,0,53
1013130000,248,248,248,248,35,0,0
1013389200,247.5,247.5,247.5,247.5,36,0,53
1013475600,247,247,247,247,37,0,53
1013562000,248,248,248,248,38,0,53
1013648400,255,255,255,255,39,0,66
1013734800,254,254,254,254,40,0,66
1014080400,251,251,251,251,41,0,66
1014166800,253.75,253.75,253.75,253.75,42,0,76
1014253200,254,254,254,254,43,0,92
1014339600,254,254,254,254,44,0,92
1014598800,252,252,252,252,45,0,92
1014685200,250,250,250,250,46,0,92
1014771600,249.25,249.25,249.25,249.25,47,0,96
1014858000,253,253,253,253,48,0,127
1014944400,253.75,253.75,253.75,253.75,49,0,129
1015203600,253,253,253,253,50,0,139
1015290000,253,253,253,253,51,0,144
1015376400,252.5,252.5,252.5,252.5,52,0,145
1015462800,252.5,252.5,252.5,252.5,53,0,145
1015549200,253.5,253.5,253.5,253.5,54,0,152
1015808400,253,253,253,253,55,0,152
1015894800,253,253,253,253,56,0,154
1015981200,250,250,250,250,57,0,159
1016067600,250,250,250,250,58,0,165
1016154000,250,250,250,250,59,0,169
1016413200,250,250,250,250,60,0,169
1016499600,255,255,255,255,61,0,174
1016586000,249,249,249,249,62,0,183
1016672400,249,249,249,249,63,0,183
1016758800,248.5,248.5,248.5,248.5,64,0,183
1017018000,248,248,248,248,65,0,186
1017104400,248,248,248,248,66,0,198
1017190800,247.5,247.5,247.5,247.5,67,0,198
1017277200,246.25,246.25,246.25,246.25,68,0,218
1017622800,255,255,255,255,69,0,218
1017709200,248,248,248,248,70,0,222
1017795600,247,247,247,247,71,0,222
1017882000,247.5,247.5,247.5,247.5,72,0,226
1017968400,247.5,247.5,247.5,247.5,73,0,226
1018224000,247.5,247.5,247.5,247.5,74,0,226
1018310400,248,248,248,248,75,0,232
1018483200,248.5,248.5,248.5,248.5,76,0,232
1018569600,246,246,246,246,77,0,232
1018828800,246,246,246,246,78,0,234
1018915200,247.5,247.5,247.5,247.5,79,0,245
1019001600,249,249,249,249,80,0,262
1019088000,248,248,248,248,81,0,267
1019174400,246,246,246,246,82,0,268
1019433600,247.5,247.5,247.5,247.5,83,0,268
1019520000,247.5,247.5,247.5,247.5,84,0,268
1019606400,246.5,246.5,246.5,246.5,85,0,268
1019692800,244.5,244.5,244.5,244.5,86,0,278
1019779200,246,246,246,246,87,0,301
1020038400,245,245,245,245,88,0,301
1020124800,244.5,244.5,244.5,244.5,89,0,298
1020211200,246.5,246.5,246.5,246.5,90,0,371
1020297600,245.25,245.25,245.25,245.25,91,0,416
1020384000,245.25,245.25,245.25,245.25,92,0,438
1020643200,243.75,243.75,243.75,243.75,93,0,461
1020729600,243.75,243.75,243.75,243.75,94,0,478
1020816000,242,242,242,242,95,0,491
1020902400,241.5,241.5,241.5,241.5,96,0,518
1020988800,240,240,240,240,97,0,655
1021248000,242,242,242,242,98,0,731
1021334400,242.5,242.5,242.5,242.5,99,0,832
1021420800,240.75,240.75,240.75,240.75,100,0,914
1021507200,242.5,242.5,242.5,242.5,101,0,834
1021593600,250.5,250.5,250.5,250.5,102,0,843
1021852800,241,241,241,241,103,0,843
1021939200,240,240,240,240,104,0,856
1022025600,240,240,240,240,105,0,885
1022112000,239.5,239.5,239.5,239.5,106,0,882
1022198400,239,239,239,239,107,0,885
1022544000,240.5,240.5,240.5,240.5,108,0,904
1022630400,242.25,242.25,242.25,242.25,109,0,947
1022716800,243,243,243,243,110,0,993
1022803200,243,243,243,243,111,0,993
1023062400,240,240,240,240,112,0,1034
1023148800,239,239,239,239,113,0,1060
1023235200,239.75,239.75,239.75,239.75,114,0,1072
1023321600,239,239,239,239,115,0,1080
1023408000,239.5,239.5,239.5,239.5,116,0,1088
1023667200,241.25,241.25,241.25,241.25,117,0,1109
1023753600,240.5,240.5,240.5,240.5,118,0,1112
1023840000,241,241,241,241,119,0,1122
1023926400,241.5,241.5,241.5,241.5,120,0,1113
1024012800,241.5,241.5,241.5,241.5,121,0,1116
1024272000,242,242,242,242,122,0,1134
1024358400,240.5,240.5,240.5,240.5,123,0,1134
1024444800,241.5,241.5,241.5,241.5,124,0,1136
1024531200,242,242,242,242,125,0,1140
1024617600,242,242,242,242,126,0,1142
1024876800,243,243,243,243,127,0,1149
1024963200,244,244,244,244,128,0,1147
1025049600,243.25,243.25,243.25,243.25,129,2,1158
1025136000,242,242,241,241,130,2,1159
1025222400,239,239,239,239,131,2,1157
1025481600,240,240,240,240,132,2,1168
1025568000,238,238,238,238,133,2,1171
1025654400,239,239,239,239,134,2,1173
1025827200,239.5,239.5,239.5,239.5,135,2,1174
1026086400,238,238,238,238,136,2,1174
1026172800,239.75,239.75,239.75,239.75,137,2,1171
1026259200,241,241,241,241,138,2,1173
1026345600,242,242,242,242,139,2,1215
1026432000,242.75,242.75,242.75,242.75,140,2,1258
1026691200,244.5,244.5,244.5,244.5,141,6,1271
1026777600,244,244.5,244,244.5,142,6,1324
1026864000,243,243,243,243,143,6,1326
1026950400,242.75,242.75,242.75,242.75,144,6,1327
1027036800,243.5,243.5,243.5,243.5,145,6,1332
1027296000,244,244,244,244,146,6,1317
1027382400,243.5,243.5,243.5,243.5,147,6,1321
1027468800,244,244,244,244,148,6,1319
1027555200,243.5,243.5,243.5,243.5,149,6,1313
1027641600,244,244,244,244,150,6,1322
1027900800,241.5,241.5,241.5,241.5,151,6,1321
1027987200,241.5,241.5,241.5,241.5,152,6,1321
1028073600,243,243,243,243,153,6,1320
1028160000,236,236,236,236,154,6,1303
1028246400,236,236,236,236,155,6,1323
1028505600,236,236,236,236,156,6,1316
1028592000,238,238,238,238,157,6,1307
1028678400,239,239,239,239,158,6,1294
1028764800,239.5,239.5,239.5,239.5,159,6,1294
1028851200,240,240,240,240,160,6,1296
1029110400,242,242,242,242,161,6,1291
1029196800,243,243,243,243,162,6,1295
1029283200,243.75,243.75,243.75,243.75,163,6,1278
1029369600,242.5,242.5,242.5,242.5,164,6,1250
1029456000,243.5,243.5,243.5,243.5,165,6,1254
1029715200,243.5,243.5,243.5,243.5,166,6,1254
1029801600,242.5,242.5,242.5,242.5,167,6,1274
1029888000,242,242,242,242,168,6,1274
1029974400,240,240,240,240,169,6,1277
1030060800,240.5,240.5,240.5,240.5,170,6,1277
1030320000,238,238,238,238,171,6,1276
1030406400,238.5,238.5,238.5,238.5,172,6,1276
1030492800,239,239,239,239,173,6,1296
1030579200,237.5,237.5,237.5,237.5,174,6,1297
1030665600,238,238,238,238,175,6,1292
1031011200,239,239,239,239,176,6,1298
1031097600,239.5,239.5,239.5,239.5,177,6,1298
1031184000,240,240,240,240,178,6,1297
1031270400,239,239,239,239,179,6,1305
1031529600,241,241,241,241,180,6,1291
1031616000,239.5,239.5,239.5,239.5,181,6,1271
1031702400,241.5,241.5,241.5,241.5,182,6,1291
1031788800,240,240,240,240,183,6,1280
1031875200,236.5,236.5,236.5,236.5,184,6,1237
1032134400,237.25,237.25,237.25,237.25,185,6,1241
1032220800,239,239,239,239,186,6,1242
1032307200,238.25,238.25,238.25,238.25,187,6,1232
1032393600,239.5,239.5,239.5,239.5,188,6,1232
1032480000,235.5,235.5,235.5,235.5,189,6,1228
1032739200,235,235,235,235,190,6,1183
1032825600,234,234,234,234,191,6,1186
1032912000,233.75,233.75,233.75,233.75,192,6,1198
1032998400,235,235,235,235,193,6,1188
1033084800,235,235,235,235,194,6,1194
1033344000,235,235,235,235,195,6,1194
1033430400,234,234,234,234,196,6,1194
1033516800,233.5,233.5,233.5,233.5,197,6,1186
1033603200,233,233,233,233,198,6,1159
1033689600,233,233,233,233,199,6,1161
1033948800,233.5,233.5,233.5,233.5,200,6,1161
1034035200,234,234,234,234,201,6,1163
1034121600,233.75,233.75,233.75,233.75,202,6,1163
1034208000,233.5,233.5,233.5,233.5,203,6,1165
1034294400,233.5,233.5,233.5,233.5,204,6,1168
1034553600,234,234,234,234,205,6,1167
1034640000,235,235,235,235,206,6,1167
1034726400,233.5,233.5,233.5,233.5,207,6,1163
1034812800,234,234,234,234,208,6,1163
1034899200,234,234,234,234,209,6,1161
1035158400,234,234,234,234,210,6,1161
1035244800,233.75,233.75,233.75,233.75,211,6,1161
1035331200,233.25,233.25,233.25,233.25,212,6,1159
1035417600,234.25,234.25,234.25,234.25,213,6,1125
1035504000,235,235,235,235,214,6,1119
1035766800,236.5,236.5,236.5,236.5,215,6,1118
1035853200,237.5,237.5,237.5,237.5,216,6,1131
1035939600,237,237,237,237,217,6,1137
1036026000,238,238,238,238,218,6,1137
1036112400,238,238,238,238,219,6,1137
1036371600,237.5,237.5,237.5,237.5,220,6,1142
1036458000,238.5,238.5,238.5,238.5,221,6,1126
1036544400,239.75,239.75,239.75,239.75,222,6,1132
1036630800,238.75,238.75,238.75,238.75,223,6,1144
1036717200,238.5,238.5,238.5,238.5,224,6,1144
1036976400,238.5,238.5,238.5,238.5,225,6,1129
1037062800,239,239,239,239,226,6,1142
1037149200,239.75,239.75,239.75,239.75,227,6,1155
1037235600,239.5,239.5,239.5,239.5,228,6,1163
1037322000,240,240,240,240,229,6,1142
1037581200,239.75,239.75,239.75,239.75,230,6,1147
1037667600,239.5,239.5,239.5,239.5,231,5,1156
1037754000,242.5,242.5,239.5,239.5,232,5,1156
1037840400,239.5,239.5,239.5,239.5,233,5,1160
1037926800,240,240,240,240,234,5,1160
1038186000,240,240,240,240,235,5,1156
