time,open,high,low,close,Total Candles,Volume,Futures Open Interest
490924800,225.25,225.25,221,221.5,0,0,0
491011200,221.25,222.25,220.25,220.25,1,0,0
491097600,221.25,222.75,220.75,222.5,2,0,0
491184000,223,227.5,223,226.25,3,0,0
491443200,226,228.75,225.5,225.5,4,0,0
491529600,225,226.5,224.5,224.75,5,0,0
491616000,225,226,222.5,225.5,6,0,0
491702400,224.5,225,224,225,7,0,0
491788800,225.5,227,225.5,226,8,0,0
492048000,226,226,223.75,224.25,9,0,0
492134400,223,223,221.25,221.75,10,0,0
492220800,223,224.25,221.75,223,11,0,0
492307200,223.5,223.5,221.75,222,12,0,0
492393600,222.25,223.75,222,223,13,0,0
492652800,223.5,224,222.25,224,14,0,0
492739200,223,223.75,222.25,223,15,0,0
492825600,223.5,226.5,223,225.5,16,0,0
492912000,226,228,226,228,17,0,0
492998400,228,228,223.5,225,18,0,0
493257600,224.75,225,223,223,19,0,0
493344000,223,223,220.25,220.5,20,0,0
493430400,220.25,223.75,220.25,222.25,21,0,0
493516800,222,223,221.25,223,22,0,0
493603200,223,223.25,221.25,221.25,23,0,0
493862400,221,221.25,220.25,220.75,24,0,0
493948800,220.5,223,220.25,222.5,25,0,0
494035200,222.75,222.75,220.25,221.25,26,0,0
494121600,221,224.75,221,224.75,27,0,0
494208000,225,225.75,224.5,225.75,28,0,0
494553600,225,227,224.5,225,29,0,0
494640000,224.25,226,224,225.5,30,0,0
494726400,225.75,230,224.5,229.5,31,0,0
494812800,227,228.5,226,226.25,32,0,0
495072000,225.75,226.25,224.75,225.5,33,0,0
495158400,226.25,227.5,225.5,227.5,34,0,0
495244800,227.75,229.25,227.75,228.5,35,0,0
495331200,226.5,228.75,226.5,228.25,36,0,0
495417600,228,228.75,227.75,228.5,37,0,0
495676800,228.5,231,228.25,231,38,0,0
495763200,231,231.25,229.25,230,39,0,0
495849600,229.5,229.5,226.5,226.75,40,0,0
495936000,226.25,227.5,225.25,227.5,41,0,0
496022400,228,228,225,225.5,42,0,0
496281600,229.5,230.5,228,229.75,43,0,0
496368000,229.5,234.25,229.25,233.5,44,0,0
496454400,232.5,235.25,231.5,232.5,45,0,0
496540800,232,232.5,230.5,230.75,46,0,0
496627200,230.5,230.5,228.5,229,47,0,0
496886400,229.25,233,229.25,231.75,48,0,0
496972800,231.75,232,230.75,231.5,49,0,0
497059200,231.75,233,231.5,233,50,0,0
497145600,232.75,233.25,230.5,231,51,0,0
497232000,230.5,230.5,229.5,230.25,52,0,0
497491200,230,230.75,229,229.25,53,0,0
497577600,230,230.5,228,228.75,54,0,0
497664000,229.75,230,227,228.75,55,0,0
497750400,229.5,231.75,229.5,229.5,56,0,0
497836800,229,229.25,227,228,57,0,0
498096000,227.75,229,227.5,228.75,58,0,0
498182400,227.75,229.25,227.75,228.25,59,0,0
498268800,227.75,228.5,227.5,228.5,60,0,0
498355200,228.75,229,227.25,228.75,61,0,0
498441600,229.75,229.75,227.75,228.75,62,0,0
498700800,228.75,229,227,227.5,63,0,0
498787200,227.5,229,226.75,228,64,0,0
498873600,226.25,227.75,225.5,225.5,65,0,0
