time,open,high,low,close,Total Candles,Volume,Futures Open Interest
338428800,351,354,350.75,351.5,0,0,0
338515200,352,354,351,353.75,1,0,0
338601600,354.25,355,351.5,352.5,2,0,0
338688000,351.5,353,350,350,3,0,0
338774400,350.5,350.5,345.5,345.75,4,0,0
339033600,345,347,340,346,5,0,0
339120000,347.25,349,347.25,349,6,0,0
339206400,348.25,348.5,346.5,348,7,0,0
339292800,346,347,344.5,344.75,8,0,0
339379200,344.5,344.5,342.75,344,9,0,0
339638400,345,349,345,348.75,10,0,0
339724800,348,348.5,345.75,347,11,0,0
339811200,348,348.5,346,346,12,0,0
339897600,345.5,346,344,344.5,13,0,0
339984000,346.5,351,346.5,346.75,14,0,0
340243200,355.5,356,351.5,352.75,15,0,0
340329600,351.5,353,350,352.25,16,0,0
340416000,353,353,349,351,17,0,0
340502400,349.5,350,347.25,347.5,18,0,0
340588800,346,350,346,349.5,19,0,0
340848000,350.75,351.5,348.25,350.5,20,0,0
340934400,349,353.5,349,352.25,21,0,0
341020800,361,361.5,357.25,359.5,22,0,0
341107200,358.25,361.5,358,358,23,0,0
341193600,363,365,359.25,360,24,0,0
341456400,358.5,359,351.25,351.75,25,0,0
341542800,352,356.5,351.75,354.5,26,0,0
341629200,354.5,356,352.5,354.25,27,0,0
341715600,353.5,355,351,352.75,28,0,0
341802000,354,354.75,351,351.25,29,0,0
342061200,353,354.25,351,352.5,30,0,0
342234000,355,358.25,354,357.75,31,0,0
342320400,356,358.5,353,355.5,32,0,0
342406800,355,356.75,352.5,355.25,33,0,0
342666000,355.5,356.25,353.5,355.5,34,0,0
342752400,355,357.75,354.75,356.5,35,0,0
342838800,358,360,357,359.5,36,0,0
342925200,359.25,361,357,357.25,37,0,0
343011600,357.5,363,357.5,362.5,38,0,0
343270800,362,366,361,364.75,39,0,0
343357200,366.5,371.5,365,368.5,40,0,0
343443600,369.5,373.25,368.5,371.25,41,0,0
343530000,372,381,372,379.25,42,0,0
343616400,378.5,381.5,377.25,381,43,0,0
343875600,380,380.5,374,376,44,0,0
343962000,377.5,381,376,380.5,45,0,0
344048400,382,383,380,380.5,46,0,0
344221200,381.5,389,381,385.75,47,0,0
344480400,386.5,387,380,382.75,48,0,0
344566800,381,382,373,377.25,49,0,0
344653200,378,382,375.5,377.25,50,0,0
344739600,376,378.5,373.5,373.75,51,0,0
344826000,374.5,376.5,369.5,371.5,52,0,0
345085200,371.5,376.5,371,371,53,0,0
345171600,369,369,361,361,54,0,0
345258000,356,363.5,352,352.5,55,0,0
345344400,349,350,342.5,342.5,56,0,0
345430800,333,352.5,332.5,345,57,0,0
345690000,354.5,355,350,355,58,0,0
345776400,352,357.5,348,353.75,59,0,0
345862800,355,361,355,360.5,60,0,0
345949200,358,359,355.5,356.5,61,0,0
346035600,356,359,355.5,358.75,62,0,0
346294800,359,361.5,357,361.5,63,0,0
346381200,363.5,364.5,361,364,64,0,0
346467600,362.5,363,358.5,361.25,65,0,0
346899600,360,360.5,356.5,359.25,66,0,0
346986000,356,361,356,359,67,0,0
347072400,356.5,369,356.5,365.25,68,0,0
347245200,364.5,372.75,363.5,368.5,69,0,0
347504400,371,372,366.25,368.25,70,0,0
347590800,366.25,371,365.75,370.75,71,0,0
347677200,368.5,373,368.5,371.5,72,0,0
347763600,370,371.25,368.75,370.25,73,0,0
347850000,368,368.75,365,366.5,74,0,0
348109200,366,368.5,366,367.75,75,0,0
348195600,368.5,371.5,367.5,368.25,76,0,0
348282000,368.25,372.75,368.25,371.25,77,0,0
348368400,367.5,370.5,366.25,369.5,78,0,0
348454800,373.5,377.5,370,376,79,0,0
348714000,375,380,374.75,376.25,80,0,0
348800400,375.25,378.25,374.75,378,81,0,0
348886800,377.5,378,375.25,375.5,82,0,0
348973200,375,375,368.75,371.25,83,0,0
349059600,370.75,371.75,361.25,361.5,84,0,0
349318800,360,366.75,356,365.25,85,0,0
349405200,368,370.5,365.75,369,86,0,0
349491600,366.5,369.5,366,366.75,87,0,0
349578000,365,365,360,361.25,88,0,0
349664400,362.5,366,359.75,364.25,89,0,0
349923600,366,366.75,364,366,90,0,0
