time,open,high,low,close,Total Candles,Volume,Futures Open Interest
306633600,310,310,308.75,309.5,0,0,0
306720000,306.5,308.5,306.5,308.5,1,0,0
306979200,308,311,308,310.25,2,0,0
307065600,309.5,309.5,305,305.5,3,0,0
307152000,303,306.5,303,304.25,4,0,0
307238400,308.25,313,307,313,5,0,0
307324800,311.5,312.5,310.5,311.5,6,0,0
307584000,314.5,321.5,314.5,320,7,0,0
307670400,323.5,323.5,314,318.5,8,0,0
307756800,316,320,314,320,9,0,0
307843200,319.5,325.25,319.5,324,10,0,0
307929600,323,323,317.5,317.75,11,0,0
308188800,314.5,317,314.5,316.5,12,0,0
308275200,318.5,319.5,314,314,13,0,0
308361600,314,316.75,310,316,14,0,0
308448000,315,315.75,314,314,15,0,0
308534400,315,316,313.75,315.5,16,0,0
308793600,315,315,310.5,311,17,0,0
308880000,309,312,306.5,311.25,18,0,0
308966400,311.5,314.5,311.25,314.5,19,0,0
309052800,315,315.5,313,314.5,20,0,0
309139200,314.75,321,312,321,21,0,0
309398400,319,322.5,318,322.5,22,0,0
309484800,322.5,323,320.25,322,23,0,0
309571200,317.5,319.5,314,317,24,0,0
309657600,314.5,315,311,311.25,25,0,0
309744000,310,310,301.5,301.75,26,0,0
310006800,299,304,299,302.5,27,0,0
310093200,302,304.75,300,304.75,28,0,0
310179600,306,307.75,304.5,304.75,29,0,0
310266000,303,303,300,300.75,30,0,0
310352400,299.5,302.5,299,302.5,31,0,0
310611600,303,304.75,302.5,304,32,0,0
310698000,304.5,305,300.5,301.25,33,0,0
310784400,300.5,302.5,299,302.5,34,0,0
310870800,303.5,303.5,301.5,302,35,0,0
310957200,301.75,302.5,299.75,302,36,0,0
311216400,302,306,302,305.25,37,0,0
311302800,307,310,305.5,309.5,38,0,0
311389200,311.5,316,311,315.5,39,0,0
311475600,314,314.25,311.5,314,40,0,0
311562000,313,313,311.5,312,41,0,0
311821200,311,315,311,314.75,42,0,0
311907600,313.5,318.5,313.5,316.75,43,0,0
311994000,319.5,320,317,319.5,44,0,0
312166800,318,319.5,316.5,316.5,45,0,0
312426000,315.25,315.25,310,311.75,46,0,0
312512400,311.5,313.75,311,312,47,0,0
312598800,314.5,315,309,313,48,0,0
312685200,311,311.5,309.25,310.75,49,0,0
312771600,312.25,314.25,309.75,314.25,50,0,0
313030800,314.75,315.5,311.5,312.75,51,0,0
313117200,311,313.5,310,313.25,52,0,0
313203600,312,314.75,311,312.75,53,0,0
313290000,310.5,313.5,310,310,54,0,0
313376400,310,311.75,309.5,310.75,55,0,0
313635600,310.75,311.5,308.75,311.5,56,0,0
313722000,312.5,314,312,313.75,57,0,0
313808400,312.5,313,311.75,312.5,58,0,0
313894800,312.25,313,310,310.25,59,0,0
313981200,309.25,310.5,308.75,310.25,60,0,0
314240400,309.5,309.75,307.75,308.5,61,0,0
314326800,307.5,309,307.25,308,62,0,0
314413200,308,310.75,307.5,310.5,63,0,0
314499600,309.5,313,309.5,313,64,0,0
314586000,313,314,312.25,314,65,0,0
315018000,314.25,320,314.25,319.75,66,0,0
315104400,318.5,319.75,316,316.25,67,0,0
315190800,316.25,318.5,315.5,318.25,68,0,0
315450000,318.25,318.5,315.5,316.75,69,0,0
315622800,316.75,318,314.5,314.5,70,0,0
315709200,313,315.75,311.5,315,71,0,0
315795600,315,317,314.5,315.25,72,0,0
316227600,305.25,305.25,305.25,305.25,73,0,0
316314000,295.25,301.75,295.25,300.25,74,0,0
316400400,302,305,300.5,304.75,75,0,0
316659600,303,304.5,300.5,304,76,0,0
316746000,304,305.5,303.75,305,77,0,0
316832400,301,307.5,301,304.75,78,0,0
316918800,304.5,310.5,304.25,310.25,79,0,0
317005200,309,310.5,307.5,307.75,80,0,0
317264400,308,310.25,307.75,308.5,81,0,0
317350800,306.5,309.75,306,307.5,82,0,0
317437200,308.5,314,308.5,312.5,83,0,0
317523600,310,311.75,309,309.75,84,0,0
317610000,309,310.75,308,308,85,0,0
317869200,308.25,311.25,307.5,308.75,86,0,0
317955600,309.75,310.25,309,309.75,87,0,0
318042000,311,313.25,310.5,311.75,88,0,0
318128400,310.5,312.5,310,312,89,0,0
318214800,312.5,313,311,312.75,90,0,0
318474000,313,316,312.25,314.75,91,0,0
318560400,315,315.5,313,313.5,92,0,0
318646800,314,317.25,313,313,93,0,0
318733200,313.25,314,311.25,312.25,94,0,0
318819600,312,312.25,310.5,310.75,95,0,0
319078800,310.75,313.75,310.5,312.5,96,0,0
319165200,312.25,313.25,311,312.5,97,0,0
319251600,312.75,315.5,312.5,314.25,98,0,0
319338000,314.25,316.5,312.75,313,99,0,0
319424400,312.5,313.25,311.5,312.75,100,0,0
319770000,312.5,312.5,311,311.25,101,0,0
319856400,310.75,312.25,310.5,312,102,0,0
319942800,311.75,314.25,311.75,313,103,0,0
320029200,313,313,311.75,312.5,104,0,0
320288400,313,316,312.75,315,105,0,0
320374800,315,315.5,312.5,313.25,106,0,0
320461200,312.25,312.75,311.5,312,107,0,0
320547600,311.25,312.75,308.5,308.75,108,0,0
320634000,307.5,308,305,305.5,109,0,0
320893200,303.5,304.5,301.25,301.5,110,0,0
320979600,303,306.25,302.25,305,111,0,0
321066000,305.25,308.25,305.25,307,112,0,0
321152400,307,308.5,304,304,113,0,0
321238800,303.25,306,303,305.5,114,0,0
321498000,304.5,304.75,300.75,303.5,115,0,0
321584400,303,304.5,302.75,303.75,116,0,0
321670800,305,307.75,304.25,307,117,0,0
321757200,306,306,303.5,304.5,118,0,0
321843600,303.25,305.75,302.5,305.5,119,0,0
322102800,303.5,304,301.5,303.5,120,0,0
322189200,304,304.75,302,302.25,121,0,0
322275600,303,305,302.75,304,122,0,0
322362000,302.25,306,301.25,303,123,0,0
322448400,302,303.75,301,302.25,124,0,0
322707600,301.5,302.75,297.75,299,125,0,0
322794000,299,300,298.25,298.75,126,0,0
322880400,297.75,298.25,295.75,296.5,127,0,0
322966800,294,294.25,290.5,292.25,128,0,0
323053200,293,294.25,291.5,292.75,129,0,0
323312400,293.25,294.5,287.75,289.75,130,0,0
323398800,288.75,291.5,287.25,290.75,131,0,0
323485200,291,292.25,289.5,292,132,0,0
323571600,294,297,293,296.25,133,0,0
323917200,297,298.75,295.75,296,134,0,0
324003600,297.5,299.5,295.5,299.25,135,0,0
324090000,302,302,298.75,299.75,136,0,0
324176400,298.5,298.5,296.75,297.25,137,0,0
324262800,297,299,294.75,298.5,138,0,0
324522000,299.25,299.5,296,297.5,139,0,0
324608400,295.5,298,293.25,298,140,0,0
324694800,299.5,299.5,297,297.75,141,0,0
324781200,296.5,297,294.75,295,142,0,0
324867600,292,294.75,291.5,293.5,143,0,0
325126800,292.25,296.75,291.5,295.75,144,0,0
325213200,295,296.5,294.25,295.75,145,0,0
325299600,295.5,296.5,294,294.25,146,0,0
325386000,295,295.75,294.5,295,147,0,0
325472400,299,301.75,297.25,297.5,148,0,0
325728000,295,296.5,293,293,149,0,0
325814400,293.5,294.75,292.25,293,150,0,0
325900800,292.5,296,292.25,295.5,151,0,0
325987200,295.75,296.75,294.5,295,152,0,0
326073600,294.75,298,294.5,296.5,153,0,0
326332800,299.5,305.75,299,302.25,154,0,0
326419200,303.5,303.75,300,300.25,155,0,0
326505600,301,301,298.25,298.5,156,0,0
326592000,300,304.75,299.5,302.5,157,0,0
326678400,301,301.75,299.5,300.5,158,0,0
326937600,296.75,297.75,293.25,293.5,159,0,0
327024000,294.5,297,294.5,296.75,160,0,0
327110400,297.5,298.75,296.5,297,161,0,0
327196800,297.5,299.75,296,299,162,0,0
327283200,297,297.5,294,294.25,163,0,0
327542400,295.5,297.25,294.75,295.75,164,0,0
327628800,297.25,298.5,295.75,297.75,165,0,0
327715200,297.75,299.25,295.75,297,166,0,0
