time,open,high,low,close,Volume,Futures Open Interest
1576198800,413.5,413.5,413.5,413.5,0,0
1576458000,415.5,415.5,415.5,415.5,0,0
1576544400,415.25,415.25,415.25,415.25,0,0
1576630800,414,414,414,414,0,0
1576717200,414,414,414,414,0,0
1576803600,413.75,413.75,413.75,413.75,2,0
1577062800,418,418,414.5,414.5,2,2
1577149200,414.75,414.75,414.75,414.75,0,2
1577322000,425.75,425.75,425.75,425.75,0,2
1577408400,425.25,425.25,425.25,425.25,0,2
1577667600,426,426,426,426,0,2
1577754000,425,425,425,425,0,2
1577926800,424.5,424.5,424.5,424.5,0,2
1578013200,422.5,422.5,422.5,422.5,0,2
1578272400,423.75,423.75,423.75,423.75,0,2
1578358800,423.75,423.75,423.75,423.75,0,2
1578445200,423.75,423.75,423.75,423.75,0,2
1578531600,422.75,422.75,422.75,422.75,0,2
1578618000,420,420,420,420,0,2
1578877200,420,420,420,420,0,2
1578963600,419,419,419,419,0,2
1579050000,418.25,418.25,418.25,418.25,0,2
1579136400,416,416,416,416,0,2
1579222800,417.5,417.5,417.5,417.5,0,2
1579568400,416.75,416.75,416.75,416.75,0,2
1579654800,416.75,416.75,416.75,416.75,0,2
1579741200,417.5,417.5,417.5,417.5,0,2
1579827600,416,416,416,416,0,2
1580086800,415.75,415.75,415.75,415.75,0,2
1580173200,416.25,416.25,416.25,416.25,0,2
1580259600,415.5,415.5,415.5,415.5,0,2
1580346000,415,415.75,415,415.75,5,5
1580432400,415.75,415.75,415.75,415.75,0,5
1580691600,415.75,415.75,415.75,415.75,0,5
1580778000,416,416,416,416,0,5
1580864400,415.25,415.25,415.25,415.25,0,5
1580950800,415.25,415.25,415.25,415.25,0,5
1581037200,415.5,415.5,415.5,415.5,0,5
1581296400,415.5,415.5,415.5,415.5,0,5
1581382800,415,415.75,414.5,415.75,3,8
1581469200,415.75,415.75,415.75,415.75,0,8
1581555600,415.75,415.75,415.75,415.75,0,8
1581642000,414.75,414.75,414.75,414.75,0,8
1581987600,414.5,416,414.5,416,4,12
1582074000,415.75,415.75,415.75,415.75,0,12
1582160400,414.75,414.75,414.75,414.75,5,17
1582246800,414.5,414.75,414.5,414.75,23,40
1582506000,414.5,414.5,410.25,411,9,48
1582592400,412,412,412,412,7,48
1582678800,412,412,409.75,409.75,10,49
1582765200,406.5,406.5,406.5,406.5,0,49
1582851600,406,406,405.25,405.25,2,51
1583110800,407.25,407.25,407.25,407.25,0,51
1583197200,409.25,409.25,408.25,408.25,1,51
1583283600,408.5,408.5,408.5,408.5,0,51
1583370000,408.5,408.5,408.5,408.5,0,51
1583456400,408.5,408.5,408.5,408.5,0,51
1583712000,407,407,405.75,405.75,2,53
1583798400,406.75,406.75,406.75,406.75,0,53
1583884800,404.5,404.5,404.5,404.5,0,53
1583971200,401,402.25,401,402.25,2,55
1584057600,401.25,401.25,399.5,401,8,59
1584316800,394.75,394.75,394.75,394.75,0,59
1584403200,395,397,395,397,1,60
1584489600,394.75,395.5,394.75,395.5,1,60
1584576000,395.5,399,395.5,395.75,3,60
1584662400,397.25,397.25,397.25,397.25,0,60
1584921600,397.5,397.5,397.5,397.5,0,60
1585008000,400,400,400,400,0,60
1585094400,400,400,399,399,6,65
1585180800,401,401,399.25,399.25,1,66
1585267200,395.75,395.75,395.75,395.75,0,66
1585526400,394.75,394.75,394,394,5,71
1585612800,395.25,395.25,395.25,395.25,0,71
1585699200,387.25,387.25,387.25,387.25,0,71
1585785600,388,388,388,388,0,71
1585872000,388.25,388.25,388.25,388.25,0,71
1586131200,386.75,386.75,386.75,386.75,0,71
1586217600,387.75,389.25,387.75,389.25,20,84
1586304000,387.5,388.75,387,388.75,3,86
1586390400,392,392,392,392,0,86
1586736000,391.5,391.5,391.5,391.5,0,86
1586822400,391.25,391.25,391.25,391.25,0,86
1586908800,391,391,388.75,388.75,8,91
1586995200,387,387,387,387,0,91
1587081600,388.5,388.5,388.5,388.5,10,82
1587340800,385.75,385.75,382.5,382.5,6,86
1587427200,379.75,379.75,376.5,376.5,2,86
1587513600,379,379,379,379,0,86
1587600000,378.75,378.75,378.75,378.75,0,86
1587686400,379.25,379.25,379.25,379.25,0,86
1587945600,376.25,377,376,377,17,100
1588032000,376.25,376.25,376,376,15,100
1588118400,374.5,380.25,374.5,380.25,8,104
1588204800,383,383,381.75,382.25,8,106
1588291200,383.25,383.25,383.25,383.25,0,106
1588550400,384.25,384.25,383,383.25,4,109
1588636800,380,382.5,380,382.5,5,112
1588723200,381,381,380.75,380.75,1,113
1588809600,381,382,380.75,380.75,4,117
1588896000,383,383,380.75,380.75,1,118
1589155200,380.75,380.75,380.75,380.75,1,118
1589241600,380.75,380.75,380.75,380.75,0,118
1589328000,380.75,380.75,380.75,380.75,0,118
1589414400,382.25,382.25,382.25,382.25,0,118
1589500800,383,383,382.5,382.5,1,119
1589760000,381.25,381.25,381.25,381.25,5,124
1589846400,381,381,381,381,10,134
1589932800,379.5,381,379.5,381,21,149
1590019200,378.5,380.5,378.5,380.5,1,150
1590105600,376.5,379,376,378.75,11,154
1590451200,379.5,379.5,379.5,379.5,41,194
1590537600,379,379,379,379,0,194
1590624000,381.75,381.75,381.75,381.75,0,194
1590710400,380,380,380,380,0,194
1590969600,377.75,377.75,377.75,377.75,0,194
1591056000,379.5,379.5,379.5,379.5,0,194
1591142400,380,380.25,380,380.25,26,217
1591228800,384.25,384.25,384.25,384.25,10,227
1591315200,383.75,385,383.75,385,18,236
1591574400,387,387,387,387,25,261
1591660800,383.5,385.5,383.5,385.5,40,295
1591747200,382.75,382.75,382.75,382.75,2,295
1591833600,384,384,384,384,0,295
1591920000,382.75,382.75,382.75,382.75,20,315
1592179200,381.25,381.25,381.25,381.25,40,355
1592265600,383.75,383.75,383,383,1,355
1592352000,382.25,382.25,382.25,382.25,0,355
1592438400,382.5,382.5,382.5,382.5,0,355
1592524800,385.25,385.25,385.25,385.25,0,355
1592784000,384.25,384.25,384.25,384.25,0,355
1592870400,381,381,381,381,0,355
1592956800,381.5,381.5,378.75,378.75,6,356
1593043200,377.25,377.25,375.75,375.75,7,360
1593129600,374.75,374.75,374.75,374.75,0,360
1593388800,377,378.25,377,378.25,11,370
1593475200,380,383,380,383,5,375
1593561600,386.25,386.25,386.25,386.25,21,396
1593648000,383.5,383.5,383.5,383.5,0,396
1593993600,384.25,384.25,384.25,384.25,0,396
1594080000,384,384,384,384,0,396
1594166400,386.5,386.5,386.5,386.5,0,396
1594252800,388,388,388,388,0,396
1594339200,381.5,381.5,381.5,381.5,0,396
1594598400,379,379,379,379,0,396
1594684800,379.25,379.25,379.25,379.25,2,396
1594771200,379.25,379.5,379.25,379.5,9,401
1594857600,380.75,380.75,380.75,380.75,0,401
1594944000,381,381,381,381,0,401
1595203200,381,381,381,381,0,401
1595289600,381,381,377.5,377.5,3,402
1595376000,380,381.75,380,381.75,14,411
1595462400,383.25,384.75,383.25,384,31,418
1595548800,382,382.25,379.5,382.25,5,413
1595808000,382.5,382.5,382.5,382.5,0,413
1595894400,379.25,379.25,379.25,379.25,0,413
1595980800,379.5,379.5,379.5,379.5,0,413
1596067200,380.5,380.5,378.75,378.75,15,425
1596153600,379,379,379,379,0,425
1596412800,379.75,379.75,379.75,379.75,0,425
1596499200,380,380,377.5,378.75,22,427
1596585600,380,380,380,380,10,427
1596672000,380.25,380.25,380.25,380.25,0,427
1596758400,378,378.5,378,378.5,8,430
1597017600,378.5,379.5,378.5,379.5,58,478
1597104000,379.25,379.25,379.25,379.25,80,493
1597190400,380.75,380.75,380.75,380.75,245,579
1597276800,384.75,388.75,384.75,388.75,16,584
1597363200,387.75,390,387.75,389,30,601
1597622400,387,393.75,387,393.5,15,605
1597708800,393.5,393.75,392.25,393.5,16,607
1597795200,393.25,393.25,392,392,2,607
1597881600,390,391.25,389.5,391.25,13,618
1597968000,391.5,391.5,391.5,391.5,160,669
1598227200,391.5,392,391.5,391.75,4,667
1598313600,396,397.5,395.5,397.5,15,664
1598400000,397,397,396.75,396.75,11,674
1598486400,396,397,396,396.5,6,674
1598572800,394.75,396.25,394.75,396.25,10,674
1598832000,396.25,397,394.75,394.75,7,674
1598918400,393,396,393,396,2,674
1599004800,394.5,396.5,394.5,396.5,2,674
1599091200,397,397,396,396,15,689
1599177600,397.25,397.25,397.25,397.25,16,693
1599523200,397,398,396,397.5,58,744
1599609600,395.75,396.25,395.75,396.25,1,744
1599696000,396.5,396.5,396.5,396.5,0,744
1599782400,395.5,396.5,395.5,396.5,3,745
1600041600,395.5,395.5,389.75,393.5,76,803
1600128000,393.25,393.5,393,393,6,803
1600214400,394.75,396.25,394.75,395.25,15,805
1600300800,395.25,395.5,395.25,395.5,4,809
1600387200,397.25,397.25,397.25,397.25,0,809
1600646400,392.25,393.5,392.25,393.5,1,809
1600732800,393.5,393.5,393.5,393.5,1,808
1600819200,392,392.25,392,392.25,1,808
1600905600,391,392.25,391,392.25,6,812
1600992000,395,395,393,393,2,811
1601251200,393.75,393.75,393.75,393.75,0,811
1601337600,389.25,393.5,389.25,393.5,23,825
1601424000,394,400,394,397.25,34,823
1601510400,399.75,399.75,397.25,397.25,10,823
1601596800,397.25,397.25,397.25,397.25,0,823
1601856000,398.25,398.25,398.25,398.25,0,823
1601942400,399.25,399.25,399.25,399.25,0,823
1602028800,399.75,399.75,399,399,1,824
1602115200,396.25,396.25,396.25,396.25,0,824
1602201600,399.75,399.75,399,399,1,825
1602460800,396.75,397.75,396.75,396.75,1,825
1602547200,397,397,397,397,0,825
1602633600,397,397,397,397,1,826
1602720000,397.25,397.25,396.5,396.5,41,864
1602806400,395.75,396.5,393,394.75,105,851
1603065600,395,395,395,395,0,851
1603152000,393,395.75,393,395.75,7,850
1603238400,395.5,396.5,395,395,14,850
1603324800,395.25,395.25,394,394.25,6,850
1603411200,393,393,393,393,1,850
1603670400,391.5,391.5,391.5,391.5,5,850
1603756800,392.5,392.5,392,392,5,850
1603843200,390.75,390.75,390,390.75,83,843
1603929600,391,391.5,391,391.25,8,842
1604016000,391.25,391.25,391,391.25,30,830
1604278800,391,391,388.75,388.75,18,817
1604365200,391,391,390.25,390.5,9,821
1604451600,391.5,391.5,390,390,18,837
1604538000,392.25,392.25,392.25,392.25,0,837
1604624400,394,394,391.75,391.75,2,837
1604883600,392.75,392.75,392.75,392.75,6,834
1604970000,395,398,395,396,8,832
1605056400,396.75,396.75,392.75,394.25,6,834
1605142800,392.75,392.75,392.5,392.5,17,835
1605229200,393.75,393.75,393.75,393.75,0,835
1605488400,394.75,394.75,394.75,394.75,0,835
1605574800,394.75,394.75,394.75,394.75,3,833
1605661200,398.5,398.5,398.25,398.25,10,841
1605747600,396.25,396.25,396.25,396.25,0,841
1605834000,399.75,400,394.5,394.5,7,843
1606093200,397,397,395.75,395.75,67,899
1606179600,396.75,396.75,394.75,394.75,27,906
1606266000,395.25,395.25,395.25,395.25,0,906
1606438800,396.75,396.75,396.75,396.75,0,906
1606698000,392.25,392.25,392.25,392.25,0,906
1606784400,394.5,394.5,392.25,392.25,37,878
1606870800,392.25,392.25,392.25,392.25,0,878
1606957200,393,393,393,393,0,878
1607043600,393,393,393,393,2,880
1607302800,393.75,394.75,393.75,394.75,1,881
1607389200,393.5,393.5,393.5,393.5,0,881
1607475600,393.75,393.75,393.75,393.75,0,881
1607562000,395.5,396.25,395,396,71,930
1607648400,395,395.75,395,395.75,6,930
1607907600,395.5,395.5,395.5,395.5,0,930
1607994000,395.75,395.75,395.75,395.75,0,930
1608080400,397.25,397.25,397.25,397.25,1,930
1608166800,396.5,399.25,396.5,398,2,929
1608253200,398.25,398.5,398.25,398.5,8,929
1608512400,399.5,399.5,398,398.5,43,949
1608598800,398,398,397.25,397.25,63,989
1608685200,397.5,398,397.5,397.75,53,1024
1608771600,399,400,399,399.75,79,998
1609117200,400.5,400.5,400.5,400.5,0,998
1609203600,400.25,401.25,400.25,400.75,7,996
1609290000,400,404.75,400,404.5,44,1027
1609376400,404,406,404,404.75,45,1033
1609722000,404.75,405.5,404,404,16,1041
1609808400,406,407,406,407,11,1039
1609894800,408,410,408,410,72,1085
1609981200,409.25,410,408.5,410,11,1079
1610067600,409.5,410,408.75,409,25,1073
1610326800,409,409,408,408.75,12,1073
1610413200,409,412,409,410.25,17,1070
1610499600,409,412,405,406,22,1079
1610586000,405,407.5,405,407.25,20,1087
1610672400,408,410.5,408,408.5,67,1126
1610931600,411.25,413.5,411,411,3,1126
1611104400,410,412,410,411.5,120,1107
1611190800,412.5,413,411.75,411.75,13,1106
1611277200,411,411,405.75,405.75,12,1115
1611536400,404.25,409.25,404.25,407.75,5,1113
1611622800,410.25,410.25,410,410.25,3,1110
1611709200,410,412,407.75,407.75,7,1108
1611795600,408.5,408.5,407.5,407.5,1,1109
1611882000,406.25,411,400.25,411,202,1112
1612141200,412.5,412.5,412.5,412.5,0,1112
1612227600,414,414.75,413.25,413.25,3,1112
1612314000,411.75,415.25,411.75,413.25,25,1122
1612400400,414.75,415.5,414,414,32,1124
1612486800,417,417.75,417,417.75,3,1125
1612746000,418,418,418,418,4,1129
1612832400,419,420,414,415.75,11,1133
1612918800,415.25,416.5,415.25,416.25,92,1196
1613005200,416,418.25,416,418.25,11,1205
1613091600,419.25,419.25,417,417,2,1207
1613350800,416,420,415.5,420,4,1207
1613523600,420,420,420,420,0,1207
1613610000,420,420,418.25,419.25,33,1215
1613696400,419.75,420,416.25,416.25,32,1241
1613955600,417,418.5,417,418.5,2,1243
1614042000,419,420,419,419,5,1245
1614128400,420,420.25,419.25,419.25,31,1272
1614214800,419.25,419.25,416.25,419.25,26,1273
1614301200,417.5,418,417,417.75,14,1284
1614560400,416,418.75,416,418.75,38,1310
1614646800,419,421.5,419,421.5,4,1311
1614733200,418.5,421.25,417,421.25,4,1315
1614819600,421.75,422,420.75,422,15,1321
1614906000,422.75,423,422,423,9,1327
