time,open,high,low,close,Total Candles,Volume,Futures Open Interest
727578000,248,250,246,248,0,0,0
727664400,250,250,250,250,1,0,0
727923600,250,250,250,250,2,0,0
728010000,249,249,249,249,3,0,0
728096400,250,250,250,250,4,0,0
728182800,249.5,249.5,249.5,249.5,5,0,0
728269200,250.5,250.5,250.5,250.5,6,0,0
728528400,249.5,250.5,249.5,250.5,7,0,0
728614800,250,250,250,250,8,0,0
728701200,250.5,250.5,250.5,250.5,9,0,0
728787600,250,250,249.75,249.75,10,0,0
728874000,249,249,249,249,11,0,0
729133200,249,249.25,249,249.25,12,0,0
729219600,248,249.25,248,249.25,13,0,0
729306000,250,250,250,250,14,0,0
729392400,249.5,249.5,249.5,249.5,15,0,0
729478800,248,248.5,248,248.5,16,0,0
729824400,249.5,249.5,249,249,17,0,0
729910800,249,249,249,249,18,0,0
729997200,249.5,249.5,249.5,249.5,19,0,0
730083600,249,249,249,249,20,0,0
730342800,248.5,248.5,248.5,248.5,21,0,0
730429200,248.25,248.25,248.25,248.25,22,0,0
730515600,248.25,248.25,248.25,248.25,23,0,0
730602000,248,248,248,248,24,0,0
730688400,247.5,249.5,247.5,249.5,25,0,0
730947600,250,253.5,250,253.5,26,0,0
731034000,251,253,251,253,27,0,0
731120400,252,252,251.5,252,28,0,0
731206800,251.5,251.5,250.25,251.5,29,0,0
731293200,250.5,251,250.25,250.25,30,0,0
731552400,250,250,249,249,31,0,0
731638800,249,249.5,249,249.5,32,0,0
731725200,249,249.5,249,249.5,33,0,0
731811600,249.5,249.5,249.5,249.5,34,0,0
731898000,249,249,247.5,247.5,35,0,0
732157200,248,248,247.25,247.5,36,0,0
732243600,248,248.5,248,248.25,37,0,0
732330000,249.5,250,249.5,249.75,38,0,0
732416400,250,250,249.25,249.75,39,0,0
732502800,249.5,250.5,249.5,250.5,40,0,0
732762000,250.5,250.5,249,250.5,41,0,0
732848400,251.5,252.5,250,250,42,0,0
732934800,249,250.5,248.5,250,43,0,0
733021200,250.25,250.5,248,248.5,44,0,0
733107600,247.5,248.5,247.25,248.5,45,0,0
733366800,247.5,248.75,247.5,248.75,46,0,0
733453200,249.25,249.25,248,248,47,0,0
733539600,248,248,247.5,247.5,48,0,0
733626000,250,250.5,248,248.75,49,0,0
733712400,248.75,250.75,248.75,250.75,50,0,0
733968000,249.75,251,249.75,251,51,0,0
734054400,251,252.5,251,252,52,0,0
734140800,252.25,253.75,252,253.5,53,0,0
734227200,253.5,253.5,253,253,54,0,0
734572800,253.5,254.75,253.5,254.5,55,0,0
734659200,254.75,255,253.5,253.5,56,0,0
734745600,252.25,252.25,250.5,250.5,57,0,0
734832000,252,252,250.5,250.5,58,0,0
734918400,250.5,250.5,246.5,246.5,59,0,0
735177600,250,250.5,249,250,60,0,0
735264000,251,253,251,252.5,61,0,0
735350400,251,251,249.5,250.5,62,0,0
735436800,249.5,249.5,247,248,63,0,0
735523200,248.5,248.5,246.5,246.5,64,0,0
735782400,246,249.25,246,249,65,0,0
735868800,249.25,250,247,247.5,66,0,0
735955200,247.5,247.5,246.5,247,67,0,0
736041600,248.25,248.25,247,247.5,68,0,0
736128000,249.5,250.75,249,250.75,69,0,0
736387200,252,252,250.5,251,70,0,0
736473600,251,251,248.75,249,71,0,0
736560000,249,249.5,248.5,249.5,72,0,0
736646400,249,250,249,249.75,73,0,0
736732800,250.5,250.75,249.5,249.5,74,0,0
736992000,248,248,246,247,75,0,0
737078400,247.5,248.25,247.5,247.75,76,0,0
737164800,251,251,249.5,250,77,0,0
737251200,250,250.5,246.5,246.5,78,0,0
737337600,247,247.5,246.75,247,79,0,0
737596800,246,246.5,246,246.25,80,0,0
737683200,247.25,247.5,247,247.5,81,0,0
737769600,247.5,247.75,246,246,82,0,0
737856000,247,249.25,247,247.75,83,0,0
737942400,247.5,249.25,246.75,248.25,84,0,0
738201600,247,250,247,250,85,0,0
738288000,248.5,249,248,248.5,86,0,0
738374400,248,248.5,247.5,248.5,87,0,0
738460800,247.75,248,246,246,88,0,0
738547200,245.5,246.5,245.5,246.25,89,0,0
738892800,245.5,245.5,240.75,241.5,90,0,0
738979200,241.25,241.5,240.25,240.25,91,0,0
739065600,241,241,240,240.25,92,0,0
739152000,240.25,243,239.75,243,93,0,0
739411200,243,243.5,242.5,243.25,94,0,0
739497600,244,244,242.25,242.5,95,0,0
739584000,242.5,243,241.75,241.75,96,0,0
739670400,241.75,241.75,240,240.25,97,0,0
739756800,240,240.75,239.25,239.5,98,0,0
740016000,239,241,238.75,240.25,99,0,0
740102400,240.5,242.5,240.5,241.75,100,0,0
740188800,241.25,243,241.25,242.25,101,0,0
740275200,243.5,243.5,241.25,241.25,102,0,0
740361600,241.5,245,241.5,244.75,103,0,0
740620800,245.5,248,244.75,245.75,104,0,0
740707200,245.5,246,244.25,245.5,105,0,0
740793600,246.5,247.25,246.25,246.25,106,0,0
740880000,245.5,246,245,246,107,0,0
740966400,245.5,245.5,244.5,244.5,108,0,0
741225600,245,245,244.5,244.5,109,0,0
741312000,245,245.75,243.5,243.75,110,0,0
741398400,244,246.5,242.5,245.25,111,0,0
741484800,246,250,244.5,249,112,0,0
741571200,250,252,249,249.5,113,0,0
741916800,252,255,251.5,253.25,114,0,0
742003200,252.5,253.5,251.5,252.75,115,0,0
742089600,251,252.5,248.5,249.5,116,0,0
742176000,254,255,246,246.25,117,0,0
742435200,245.5,245.5,238,245,118,0,0
742521600,244,247.25,242,242.5,119,0,0
742608000,243,246,243,245.25,120,0,0
742694400,246.5,247.75,242,242.5,121,0,0
742780800,242,245,241.75,243.25,122,0,0
743040000,246.5,247.5,243.5,244.5,123,0,0
743126400,243.5,246,243.25,245,124,0,0
