time,open,high,low,close,Total Candles,Volume,Futures Open Interest
522460800,189,189,186.25,186.25,0,0,0
522547200,185,185.5,183.5,183.5,1,0,0
522633600,183.5,184.5,183,184.25,2,0,0
522892800,185.5,187,185.5,185.5,3,0,0
522979200,185.5,186,185.25,185.5,4,0,0
523065600,185.5,185.5,185,185.5,5,0,0
523152000,185.75,187.75,185,187.75,6,0,0
523238400,187.5,195,187,195,7,0,0
523497600,189.25,190.5,189.25,189.75,8,0,0
523584000,189,190.25,188.75,189.25,9,0,0
523670400,188.5,191.5,188,191,10,0,0
523756800,191.25,192,191,191.75,11,0,0
523843200,192,193,192,192.25,12,0,0
524102400,191.5,195,191.5,195,13,0,0
524188800,194.5,197,194,194.5,14,0,0
524275200,191.5,195.5,191.5,194,15,0,0
524361600,194,196,194,196,16,0,0
524448000,196.5,196.5,192.5,193,17,0,0
524707200,192,193.75,192,193,18,0,0
524793600,193,193.5,192.5,192.75,19,0,0
524880000,192,192.5,191,191.75,20,0,0
524966400,191.25,193,191.25,193,21,0,0
525052800,192.75,194,192.5,194,22,0,0
525312000,193.5,195,193.25,195,23,0,0
525398400,194,194.5,193.25,194.25,24,0,0
525484800,194,194.25,192.5,193.75,25,0,0
525571200,193.5,193.5,192.75,193,26,0,0
525657600,192.75,194,192.75,193.75,27,0,0
526003200,193,195.25,193,195,28,0,0
526089600,194.5,195.75,194.5,195.5,29,0,0
526176000,195,195,194,194.5,30,0,0
526262400,194.5,194.5,192.75,194.5,31,0,0
526521600,193.5,194,192.75,194,32,0,0
526608000,194,195.5,194,195.5,33,0,0
526694400,195,195,193.5,193.75,34,0,0
526780800,193.5,193.5,188.75,189,35,0,0
526867200,189.5,191,188.75,190,36,0,0
527126400,189,189.5,187,187.5,37,0,0
527212800,186.75,187.5,186.75,187.25,38,0,0
527299200,187.25,187.25,186,186.25,39,0,0
527385600,186,189.5,186,189.5,40,0,0
527472000,189,189.75,187,187.5,41,0,0
527731200,187,189,186.75,187.5,42,0,0
527817600,187.5,189.75,186,189.75,43,0,0
527904000,190,191,189.5,190.75,44,0,0
527990400,190,190,186,188,45,0,0
528076800,188.25,189.5,187.25,189.5,46,0,0
528336000,190,193,190,192.75,47,0,0
528422400,192.5,194.5,192.5,193.5,48,0,0
528508800,193.25,193.75,192,193.75,49,0,0
528595200,192.5,193,191,191.5,50,0,0
528681600,191.25,192,189,190,51,0,0
528940800,188.75,189.5,187.25,187.75,52,0,0
529027200,187.5,188.75,187.25,188.25,53,0,0
529113600,188.25,190,188.25,190,54,0,0
529200000,189.25,190.5,189,190.25,55,0,0
529286400,190,191,190,190.5,56,0,0
529545600,190,190,188,188.75,57,0,0
529632000,188.75,191,188.25,191,58,0,0
529718400,191,191,189.25,190.5,59,0,0
529804800,188.5,191.5,188.5,191.5,60,0,0
529891200,191,193,189.25,192.5,61,0,0
530150400,191.5,193.25,191,192.5,62,0,0
530236800,192.25,194.5,192,193.75,63,0,0
530323200,193.5,195,192.75,194,64,0,0
530409600,194,194,192.25,192.25,65,0,0
530496000,192.5,194,192.25,192.75,66,0,0
530758800,190.5,192,190.25,191.5,67,0,0
530845200,192,194,191.75,192.75,68,0,0
530931600,192,192.5,190.5,190.75,69,0,0
531018000,190,193.25,190,193,70,0,0
531104400,193,193.5,191.75,192.25,71,0,0
531363600,191.25,194,191.25,193.75,72,0,0
531450000,193.75,194.5,193.25,194.5,73,0,0
531536400,193.75,196,193.75,196,74,0,0
531622800,195.5,196,194.75,195.25,75,0,0
531709200,195,196.5,194.5,196.25,76,0,0
531968400,195.75,196,194.5,194.75,77,0,0
532054800,193.75,194,192.5,193.5,78,0,0
532141200,193,194.75,192.5,194.75,79,0,0
532227600,194.75,195,194.25,194.75,80,0,0
532314000,194.5,195.5,192.75,193.75,81,0,0
532573200,193,193.25,192,192.75,82,0,0
532659600,192,192.75,191.5,192.5,83,0,0
532746000,192.5,192.75,191.5,191.5,84,0,0
532832400,191.5,192,191,192,85,0,0
532918800,191.5,191.75,190.25,191,86,0,0
533178000,191,191.25,190,190.25,87,0,0
533264400,190,191.25,190,190.5,88,0,0
533350800,190.25,191.75,190.25,191,89,0,0
533523600,191.5,192,190.25,190.5,90,0,0
533782800,191,191.75,190,191.25,91,0,0
533869200,191.25,191.5,189,189,92,0,0
533955600,188,188.25,186,186.25,93,0,0
534042000,185.75,186,184.75,185.75,94,0,0
534128400,185,186.5,184.75,186,95,0,0
534387600,186,186.75,186,186.5,96,0,0
534474000,185.75,186,183.75,183.75,97,0,0
534560400,183.75,185,183.25,185,98,0,0
534646800,184.5,184.75,183,183.25,99,0,0
534733200,182.5,183,181.75,182.25,100,0,0
534992400,182.25,183.5,182,183.25,101,0,0
535078800,183.25,183.75,182.75,183.5,102,0,0
535165200,183.5,184,181,182.5,103,0,0
535251600,182,182,179.5,180.25,104,0,0
535338000,180.25,181.75,180,180.25,105,0,0
535597200,180,182.75,180,182.75,106,0,0
535683600,182.5,182.5,181,181.25,107,0,0
535770000,180.5,182.5,180.5,182.5,108,0,0
535942800,182.75,183.5,182.5,183.5,109,0,0
536202000,183.5,183.5,182,182.25,110,0,0
536288400,181.75,181.75,180.75,181.5,111,0,0
536374800,180.75,181.25,180.5,180.75,112,0,0
536547600,180.5,180.75,177,177.25,113,0,0
536806800,175.5,175.5,171.25,173.5,114,0,0
536893200,172.75,174.25,172,173.75,115,0,0
536979600,173,176.25,173,175.75,116,0,0
537066000,176.5,177,174.25,174.75,117,0,0
537152400,173.75,175.5,172.5,175.25,118,0,0
537411600,175.5,178.75,175.5,178.75,119,0,0
537498000,178.75,178.75,175,175.75,120,0,0
537584400,175.25,177.5,174,177.5,121,0,0
537670800,177.5,177.5,175.75,176.25,122,0,0
537757200,175.75,178.5,175.25,175.5,123,0,0
538016400,176.5,177.25,174.5,174.75,124,0,0
538102800,175.25,176.5,173.5,174.25,125,0,0
538189200,173.5,178,173.5,176.5,126,0,0
538275600,177,177.5,175,175.5,127,0,0
538362000,175.5,177.5,175.25,176.75,128,0,0
538621200,176.75,177.75,176.25,177.75,129,0,0
538707600,177.5,177.5,176,176.25,130,0,0
538794000,176,176,174.25,174.5,131,0,0
538880400,174.25,175.25,174.25,175.25,132,0,0
538966800,175,176.5,174.5,176.5,133,0,0
539226000,176.75,177.5,176.25,177.5,134,0,0
539312400,177.5,177.5,175.5,177,135,0,0
539398800,176.75,177,175.5,175.75,136,0,0
539485200,175,175,172,172.25,137,0,0
539571600,171.75,172.75,171,171.5,138,0,0
539830800,170.5,170.75,167.75,168.25,139,0,0
539917200,168,169.75,168,169,140,0,0
540003600,168.75,168.75,167.25,167.75,141,0,0
540090000,167,167,164.5,165,142,0,0
540176400,164.5,166.75,164,164.25,143,0,0
540522000,164.25,166,163.25,165.75,144,0,0
540608400,166.75,167.25,164.75,165.25,145,0,0
540694800,165.25,166.75,165.25,166.75,146,0,0
540781200,167.5,170,167.5,169.5,147,0,0
541040400,169,169.75,168.25,168.5,148,0,0
541126800,167.75,169.5,167.25,168.75,149,0,0
541213200,168.75,169.75,166,166.5,150,0,0
541299600,166,167.25,165.5,165.75,151,0,0
541386000,165.25,167.5,165,167.25,152,0,0
541645200,168.25,170,168.25,169.5,153,0,0
541731600,170.5,171,166.25,166.5,154,0,0
541818000,166.5,168,165.5,167.75,155,0,0
541904400,169,171,168.75,171,156,0,0
541990800,173,174,171.25,173.5,157,0,0
542250000,173.75,174,171,174,158,0,0
542336400,174.5,174.5,172.75,173.5,159,0,0
542422800,172.75,174,171.75,174,160,0,0
542509200,174.25,175,173,173.25,161,0,0
542595600,174,174.75,172,172.25,162,0,0
542854800,171.5,173,170.25,173,163,0,0
542941200,173.25,175,172.25,174.75,164,0,0
543027600,174.75,174.75,173,173.5,165,0,0
543114000,173.75,174,171.5,171.75,166,0,0
543200400,171.5,173.25,171,173,167,0,0
543459600,172.25,174,171.75,173.75,168,0,0
543546000,174,174.75,173.5,174.75,169,0,0
543632400,175,177,174.75,177,170,0,0
543718800,175.75,177.5,175.25,175.75,171,0,0
543805200,174.25,178.25,174,177.5,172,0,0
544064400,178,178.25,176.5,178,173,0,0
544150800,177,177.25,175.5,176.5,174,0,0
544237200,177,177.5,175.25,175.75,175,0,0
544323600,175.25,176.25,174,174.5,176,0,0
544410000,174.5,175,173.5,173.75,177,0,0
544665600,173.25,175,173.25,174.75,178,0,0
544752000,175.75,178,175.25,177.75,179,0,0
544838400,179,179.25,176,178.75,180,0,0
544924800,178.75,181,177.5,180.5,181,0,0
545011200,180.5,181.5,178.75,179,182,0,0
545270400,178,183.5,178,183.25,183,0,0
545356800,188.5,189,183.5,185.5,184,0,0
545443200,183.5,183.5,181,181.25,185,0,0
545529600,180.5,183.25,179.75,182.5,186,0,0
545875200,183,186.25,183,185.5,187,0,0
545961600,186.25,186.25,182.5,184.25,188,0,0
546048000,183.25,183.25,180.75,182.5,189,0,0
546134400,182.75,185.75,182.5,185.75,190,0,0
546220800,187,188.25,186,186.5,191,0,0
546480000,188.5,188.75,183.5,185,192,0,0
546566400,184,185.5,183.25,185.5,193,0,0
546652800,185,187.75,185,187.75,194,0,0
546739200,188,189,187,188.75,195,0,0
546825600,189,189,186.25,187.25,196,0,0
547084800,186.5,192,186,189.5,197,0,0
547171200,188.5,191,188,189,198,0,0
547257600,188.5,191,187,190.5,199,0,0
547344000,191,196.25,190.75,195.25,200,0,0
547430400,194.75,199.25,194,199.25,201,0,0
547689600,201,209.25,200.5,207.75,202,0,0
547776000,206.75,212,197.75,202.75,203,0,0
547862400,200.25,203.75,196.75,200.25,204,0,0
547948800,203,208.25,203,206,205,0,0
548035200,209,209.75,206,207.5,206,0,0
548294400,197.5,200.5,197.5,197.5,207,0,0
548380800,195,198,195,195.25,208,0,0
548467200,194,195.25,190,190.25,209,0,0
548553600,190,194.75,189.5,194.5,210,0,0
548640000,195,196,192.5,194.75,211,0,0
548985600,191.5,191.75,186.5,191.75,212,0,0
549072000,192.5,194.5,191.75,194,213,0,0
549158400,194.25,195.25,190,191,214,0,0
549244800,190.25,192.75,189.5,192,215,0,0
549504000,189.5,190,186.5,188.75,216,0,0
549590400,190.5,192.75,190.5,191.75,217,0,0
549676800,190,195.75,189.75,195.5,218,0,0
549763200,195.5,197.5,194.25,195.75,219,0,0
549849600,196.25,198.5,195,197.25,220,0,0
550108800,198.75,200.75,195,197,221,0,0
550195200,196.5,196.75,193.5,194.75,222,0,0
550281600,193,194.25,191.5,193,223,0,0
550368000,194.5,198,194.5,197,224,0,0
550454400,197,202,197,201.75,225,0,0
550713600,208,211.75,208,211.75,226,0,0
550800000,211,216,208.25,214.75,227,0,0
550886400,211,211.5,207.25,210.75,228,0,0
550972800,210,210.75,205,205.25,229,0,0
551059200,204.5,207.25,203.25,206.5,230,0,0
551318400,200,200,196.5,196.5,231,0,0
551404800,197.5,199.75,196,199.25,232,0,0
551491200,201,203,200.75,202.25,233,0,0
551577600,199.5,199.75,197.5,199.25,234,0,0
551664000,200,201.5,197,197.25,235,0,0
551923200,194,194,189,189.5,236,0,0
552009600,189.25,191.75,189.25,191.5,237,0,0
552096000,190.75,190.75,184,184.25,238,0,0
552182400,186.25,187,185.5,185.75,239,0,0
552528000,184,184.5,180.75,183.25,240,0,0
552614400,183.5,185,181.75,183.25,241,0,0
552700800,182.75,183.25,177.25,178.25,242,0,0
552787200,179.25,180.25,177.5,179.5,243,0,0
552873600,182,182,178.5,180,244,0,0
553132800,177.5,178.25,175.75,176.75,245,0,0
553219200,178,179,177.5,178.75,246,0,0
553305600,178.75,179.5,176.75,177.25,247,0,0
553392000,177.5,177.5,173.75,174.5,248,0,0
553478400,174.25,175.25,171.5,171.75,249,0,0
553737600,177,177.75,175,177.75,250,0,0
553824000,175.5,176.25,171.75,172.75,251,0,0
553910400,173,173.25,168.5,172.75,252,0,0
553996800,174.5,174.75,171.25,173,253,0,0
554083200,172.25,173.5,171.25,173,254,0,0
554342400,172.75,174.75,172.25,173.5,255,0,0
554428800,175.25,177.5,175.25,176.25,256,0,0
554515200,177.5,178.25,171.25,171.5,257,0,0
554601600,173,173.75,170.25,172.25,258,0,0
554688000,173,174,172.25,173.5,259,0,0
554947200,174,174,170,171.25,260,0,0
555033600,170.25,170.25,165.25,165.5,261,0,0
555120000,166,167,164.5,166.75,262,0,0
555206400,167,167,164.5,164.75,263,0,0
555292800,164,164.5,163,163.75,264,0,0
555552000,163.75,165.25,163.75,165,265,0,0
555638400,166,166,165,165.5,266,0,0
555724800,162.5,164.25,161.75,164.25,267,0,0
555811200,166,166.75,163.75,165.25,268,0,0
555897600,165.75,169,164.75,169,269,0,0
556156800,168.75,171,166.5,167.5,270,0,0
556243200,167.25,167.75,165.75,166.25,271,0,0
556329600,167.5,172,166.75,170.75,272,0,0
556416000,171,171.25,168.25,168.5,273,0,0
556502400,168,170.75,167.5,168.75,274,0,0
556761600,168.5,169,167,167.75,275,0,0
556848000,167,168.75,166.75,168.25,276,0,0
556934400,169.25,172.25,169,171,277,0,0
557020800,172.5,172.75,170.25,171.5,278,0,0
557107200,172,172,168.25,169.25,279,0,0
557366400,168.5,168.5,166.25,166.5,280,0,0
557452800,165.75,166.5,165,165.25,281,0,0
557539200,165.75,168,164.25,167.75,282,0,0
557625600,166.5,167.25,166.25,166.75,283,0,0
557712000,166.25,168.25,165.75,167.75,284,0,0
558057600,166.5,172,166.25,172,285,0,0
558144000,172,174,171,173.75,286,0,0
558230400,173.5,175,172.75,175,287,0,0
558316800,175.5,176.5,173.5,174.25,288,0,0
558576000,174,177.5,172.5,177,289,0,0
558662400,177.5,178.5,176.25,176.5,290,0,0
558748800,177,180.5,175.5,180.25,291,0,0
558835200,180.5,181,179.25,180.75,292,0,0
558921600,180.25,182.25,180,180.5,293,0,0
559180800,179,179.75,178,178.25,294,0,0
559267200,177.5,177.75,175.5,175.75,295,0,0
559353600,174.5,176.75,174,176.5,296,0,0
559440000,176.5,176.5,174.5,174.75,297,0,0
559526400,174.25,175.5,173.75,175.25,298,0,0
559785600,175.25,180,175.25,179.5,299,0,0
559872000,179.5,182,178.5,182,300,0,0
559958400,181.5,182,179.5,179.75,301,0,0
560044800,182,184.5,181.25,184.25,302,0,0
560131200,184,186.25,183.25,185,303,0,0
560390400,184.25,186,183.5,185,304,0,0
560476800,184.25,185,181.75,182.5,305,0,0
560563200,181.25,183,180.5,183,306,0,0
560649600,183.25,185,182.25,184.75,307,0,0
560736000,186.5,187,183,183.25,308,0,0
560995200,182,182.75,180.5,182.25,309,0,0
561081600,181.75,185,181.75,184.75,310,0,0
561168000,185.5,188.75,184.75,187.25,311,0,0
561254400,187.5,188.5,186.25,187.5,312,0,0
561340800,186.5,186.5,184.75,185.25,313,0,0
561600000,187.25,188,176,178.5,314,0,0
561686400,183.5,185,179,184.25,315,0,0
561772800,185,185.25,183,183.25,316,0,0
561859200,181,183,180.25,182,317,0,0
561945600,181.75,183.75,181,181.25,318,0,0
562208400,181,181,178.25,180.5,319,0,0
562294800,182,182.75,180.25,182,320,0,0
562381200,182,182.25,180.25,180.75,321,0,0
562467600,180.25,181.25,177.75,181,322,0,0
562554000,180.5,182,179,179.5,323,0,0
562813200,179.5,179.75,177.5,178.25,324,0,0
562899600,177.75,177.75,175,175.75,325,0,0
562986000,175.5,177.5,175.25,177.25,326,0,0
563072400,178.5,181.25,178,180,327,0,0
563158800,179.75,180.75,178.75,180.25,328,0,0
563418000,180.75,181,179.75,180,329,0,0
563504400,180.75,181.5,179.75,181.5,330,0,0
563590800,181.25,184,181.25,181.75,331,0,0
563677200,182.75,182.75,180,180.75,332,0,0
563763600,182.5,183,181.5,182.5,333,0,0
564022800,182,183,181,183,334,0,0
564109200,183.5,186,183,186,335,0,0
564195600,186.75,186.75,184.5,185.25,336,0,0
564282000,185,186.5,184,185.75,337,0,0
564368400,186.5,187.5,186,187,338,0,0
564627600,186.5,187.5,185.5,187,339,0,0
564714000,186.75,187.25,185.75,187.25,340,0,0
564800400,187.75,189.25,186.75,189.25,341,0,0
564973200,190.5,192.5,189.25,190,342,0,0
565232400,190,190,186.75,188.75,343,0,0
565318800,188.75,189.75,188,188.25,344,0,0
565405200,189.75,189.75,185.5,186.5,345,0,0
565491600,185.5,188,182.5,187.75,346,0,0
565578000,188.25,188.5,184,184.5,347,0,0
565837200,183.5,185,182.25,185,348,0,0
565923600,185.5,186.5,184.25,184.25,349,0,0
566010000,185.25,186.75,184.5,186.5,350,0,0
566096400,187,188.75,186.75,188.75,351,0,0
566182800,188.5,190,188,189,352,0,0
566442000,189.5,190,185.75,187.75,353,0,0
566528400,187,187,184.25,184.5,354,0,0
566614800,183.5,183.5,180,181.5,355,0,0
566701200,179,182,177.25,181.75,356,0,0
566787600,181.25,182.75,178.75,180,357,0,0
567046800,178.75,179.5,178.5,179.5,358,0,0
