time,open,high,low,close,Total Candles,Volume,Futures Open Interest
756435600,257,257,257,257,0,0,0
756522000,257,257.5,257,257,1,0,0
756608400,256,256,256,256,2,0,0
756954000,256,256,256,256,3,0,0
757040400,255.5,255.5,255.5,255.5,4,0,0
757126800,256,256,256,256,5,0,0
757213200,257,257,257,257,6,0,0
757558800,257,257,257,257,7,0,0
757645200,257,257.5,257,257.5,8,0,0
757731600,257.5,257.5,257.5,257.5,9,0,0
757818000,257.75,257.75,257.75,257.75,10,0,0
757904400,258.5,258.5,258.5,258.5,11,0,0
758163600,258,258,256,256,12,0,0
758250000,256.5,258,255.5,258,13,0,0
758336400,256,256,254.5,254.5,14,0,0
758422800,257.5,257.5,256,256,15,0,0
758509200,256,256,254,255.75,16,0,0
758768400,256.75,256.75,256.75,256.75,17,0,0
758854800,255,257,255,257,18,0,0
758941200,256.5,256.5,256.5,256.5,19,0,0
759027600,255.25,255.25,254.5,254.5,20,0,0
759114000,254.5,255.5,254.5,255.5,21,0,0
759373200,256,256,256,256,22,0,0
759459600,256,256,256,256,23,0,0
759546000,256,256,256,256,24,0,0
759632400,255.25,255.25,255.25,255.25,25,0,0
759718800,255.25,255.5,251.5,252,26,0,0
759978000,252.5,252.5,252.5,252.5,27,0,0
760064400,252.5,253.5,252.5,253.5,28,0,0
760150800,253.75,253.75,253,253.5,29,0,0
760237200,253.5,254.5,253.25,254,30,0,0
760323600,253,253,253,253,31,0,0
760582800,254,254,254,254,32,0,0
760669200,253.5,254.75,253,254.75,33,0,0
760755600,253,257,253,256.25,34,0,0
760842000,256,256.5,256,256.5,35,0,0
760928400,256,256,255,256,36,0,0
761187600,255.75,255.75,255.75,255.75,37,0,0
761274000,253,254.25,253,254,38,0,0
761360400,255,255,254,254.5,39,0,0
761446800,254,254,252.5,252.5,40,0,0
761533200,252.5,252.5,251,251.25,41,0,0
761878800,251,252,251,251.5,42,0,0
761965200,251.75,252.25,251,252.25,43,0,0
762051600,253,253.25,252,252,44,0,0
762138000,253,253.5,252.5,253,45,0,0
762397200,252,254.75,252,252.25,46,0,0
762483600,253,254.25,252.25,253.25,47,0,0
762570000,253.25,254,253,254,48,0,0
762656400,255,256,252,253,49,0,0
762742800,253,255,253,254,50,0,0
763002000,254.25,255,253.5,253.5,51,0,0
763088400,253.5,253.5,253,253,52,0,0
763174800,252.25,254.5,251.5,253,53,0,0
763261200,253,254,252.5,253.25,54,0,0
763347600,253.25,253.5,253,253.25,55,0,0
763606800,253.5,256,253,255.5,56,0,0
763693200,255,255,252,252,57,0,0
763779600,253,253,252,252.5,58,0,0
763866000,252.5,253.5,252,253.5,59,0,0
763952400,253.5,254.5,253.25,253.5,60,0,0
764211600,252.5,253.5,252.5,253,61,0,0
764298000,253,253,252,252,62,0,0
764384400,251.5,252,250.5,251.5,63,0,0
764470800,251.5,251.5,251,251.5,64,0,0
764557200,251.5,252.25,251.25,251.25,65,0,0
764816400,250.5,252.25,250.5,252.25,66,0,0
764902800,252,252,250.75,251,67,0,0
764989200,250.5,251,250.25,251,68,0,0
765075600,250.5,251,249.75,250,69,0,0
765417600,250,251.5,250,250.5,70,0,0
765504000,250,251,249.5,251,71,0,0
765590400,250,251,249.25,251,72,0,0
765676800,250,250.5,247.5,247.5,73,0,0
765763200,246.5,250,246.5,250,74,0,0
766022400,250.5,251,248.5,250.25,75,0,0
766108800,250.5,251.5,250,251,76,0,0
766195200,251,251,250.25,251,77,0,0
766281600,250,250,247.75,249,78,0,0
766368000,247,251.5,247,250.75,79,0,0
766627200,249,249.75,246.5,248,80,0,0
766713600,247.5,249,247,248.5,81,0,0
766800000,248.5,250,248.5,250,82,0,0
766886400,250,250,249,249.25,83,0,0
766972800,248,248.75,246.5,247,84,0,0
767232000,246.5,249,244.25,248.75,85,0,0
767318400,248,248.5,245.5,248.5,86,0,0
767491200,247,251.5,247,251.5,87,0,0
767577600,250,251.5,249.5,251.25,88,0,0
767836800,249,250,247,250,89,0,0
767923200,247.25,247.25,244,244.25,90,0,0
768009600,244.5,246,243,245,91,0,0
768096000,245,245.5,243.5,243.5,92,0,0
768182400,243.75,248.5,243.75,246,93,0,0
768441600,245,246,244.25,245.25,94,0,0
768528000,245.75,247,245.5,245.5,95,0,0
768614400,245.5,246.75,245,245.5,96,0,0
768700800,246,247.5,245.5,247.25,97,0,0
768787200,246,246.5,245.5,246.25,98,0,0
769046400,249.25,250,247.5,250,99,0,0
769132800,248.25,249,247.25,247.75,100,0,0
769219200,250,252,249,249,101,0,0
769305600,249,252,249,249.25,102,0,0
769392000,249,250.5,248.5,249.25,103,0,0
769651200,252.5,255,251,254,104,0,0
769737600,250,254,250,252.25,105,0,0
769824000,252.5,253,249,250,106,0,0
769910400,248,249.5,247,248.75,107,0,0
769996800,249.5,250.25,249.5,249.75,108,0,0
770342400,258,259,254.5,255,109,0,0
