time,open,high,low,close,Volume,Futures Open Interest
1152662400,328,334.75,328,334.75,12,49672
1152748800,331,331.5,328,328,71,50136
1152835200,324.25,334,324.25,332.5,37,50533
1153094400,330,333,329,329,27,50708
1153180800,328.5,330,328.25,328.25,33,51051
1153267200,327.5,328,324.75,324.75,54,51736
1153353600,324.5,326,324.25,324.25,6,51836
1153440000,322.25,324.25,322.25,323.5,41,52945
1153699200,322,325.25,322,325.25,43,53109
1153785600,325,328,324.25,324.25,22,53820
1153872000,325,326,323,323,15,54197
1153958400,323,325.75,323,325.75,42,54631
1154044800,325,326,323.75,323.75,7,55004
1154304000,325,326.25,325,326.25,182,55284
1154390400,327.75,329,325,328.5,800,55958
1154476800,328,333.5,327.5,331.25,185,56202
1154563200,330,332.5,329.5,329.75,1,56459
1154649600,329.5,330,328.75,328.75,6,56627
1154908800,328,330,325,325.5,105,57357
1154995200,325,325,320,321,141,57378
1155081600,321,322,320,321.25,75,57259
1155168000,321.5,321.75,320.25,320.25,557,57528
1155254400,320,322,314.75,314.75,296,58005
1155513600,314.5,314.5,312,314,51,58431
1155600000,314,315,313,314,254,58431
1155686400,315,317.5,313.25,313.25,255,58465
1155772800,313,314,309,311.25,171,58948
1155859200,311.25,311.5,307.5,309.25,235,58911
1156118400,310,311,310,311,107,59070
1156204800,311,311,310,310.75,17,59682
1156291200,310.75,314.5,310.75,313.5,11,59864
1156377600,316.5,319,316.5,318.5,51,60178
1156464000,318,318,316.5,316.5,81,60774
1156723200,315,318.5,314.75,314.75,236,61010
1156809600,316.5,316.5,312.25,312.25,130,61863
1156896000,312.75,315,312.75,314.75,316,62299
1156982400,314.75,318,314.5,317.5,146,62960
1157068800,317.5,317.5,315.75,315.75,23,63271
1157414400,318.75,320,313.25,313.25,141,63489
1157500800,313,313,308.5,308.5,40,64211
1157587200,308.25,312.5,307.5,311,51,65258
1157673600,311.5,311.5,308.5,308.5,610,66014
1157932800,308,308.5,303.75,304.25,346,65540
1158019200,302.25,302.25,300,300.25,169,64879
1158105600,300,302,298,300,98,64945
1158192000,300.5,301,296,296.25,443,64996
1158278400,295.5,296.25,291.5,295,89,63950
1158537600,296.5,300,296,299.25,115,63025
1158624000,298.75,300,298,300,226,62246
1158710400,300,302,299,299.75,593,60901
1158796800,299.75,303,299.75,301.5,366,60564
1158883200,300.75,306.5,300,304.5,204,61863
1159142400,303.5,309,303.5,307.5,95,62416
1159228800,307,314,301,311.75,113,62119
1159315200,311.75,313,306.75,306.75,316,62225
1159401600,309.5,311.75,308.25,310,350,62027
1159488000,309.5,313,307.25,307.25,601,61353
1159747200,313.5,315,308.5,313.25,15,61018
1159833600,312,312,309,310.25,62,60748
1159920000,312.75,320,310,317.25,77,60665
1160006400,316.75,317.5,312,314.75,189,59848
1160092800,314,317,311,312.5,222,60394
1160352000,310,319,310,319,252,60600
1160438400,314.25,319,304.5,304.5,85,60824
1160524800,305,311,298.5,298.5,725,61155
1160611200,300.75,313,298,305.25,272,62077
1160697600,305,322,303,322,823,62768
1160956800,320,322,317,317,505,62663
1161043200,317,322,316.5,319.5,156,61695
1161129600,317.75,320,315.75,316,892,61590
1161216000,317,319.75,315,319.25,314,60898
1161302400,319.5,320,316.75,317,68,60830
1161561600,316.75,321,314.25,320.75,160,60935
1161648000,320.5,321.75,317,321.75,140,61315
1161734400,321.5,327.5,320.5,325.5,66,62310
1161820800,325,325,317,321.5,180,62294
1161907200,320.25,323.5,320.25,322.75,284,63155
1162170000,320.75,321.75,319.5,319.75,79,63555
1162256400,319.5,319.5,313.5,314.5,107,63082
1162342800,315.5,321,314,320,419,63254
1162429200,320,333,320,326.75,277,63458
1162515600,324.25,329,324,328.25,133,63409
1162774800,326.5,330,326.5,329.75,163,63087
1162861200,328,333,328,331.5,447,63164
1162947600,331,335,331,333.5,473,62871
1163034000,332.75,334.5,326.5,326.5,216,62545
1163120400,323.5,327,322.5,322.5,117,62446
1163379600,322.5,327,320,321.5,188,62034
1163466000,321.5,326,321,323.5,325,61959
1163552400,324.25,326.5,320.25,321.25,166,61553
1163638800,320.25,326.5,320,322.25,362,62501
1163725200,322,324,320,322,242,62920
1163984400,325,327,321.5,322.25,58,63339
1164070800,321.5,325,321,323.5,343,63461
1164157200,323,327,321.75,323.5,343,63700
1164243600,323.5,323.5,323.5,323.5,316,63700
1164330000,325,329.75,323,327.75,488,64045
1164589200,330,337,327.5,337,478,64700
1164675600,335.5,336.25,332,334.75,184,65234
1164762000,335.5,335.5,329,334.25,626,65244
1164848400,334,336.5,329,333.75,503,66609
1164934800,333.75,335.5,330,335.25,223,67084
1165194000,333,333,327.75,329.75,242,67084
1165280400,328.25,332.75,326.5,332.75,420,67084
1165366800,330,332,327.5,327.5,560,68553
1165453200,327,332.75,324.75,331.25,218,68984
1165539600,330,331.25,327.75,328.25,236,69285
1165798800,328.75,333.5,327.25,332,300,69507
1165885200,333.25,337,331.75,335.25,207,69771
1165971600,331.5,337,331.5,335,572,70107
1166058000,334,345,333.5,343.5,461,70854
1166144400,342.5,345,341.5,344.25,336,71287
1166403600,344,345.75,341.5,345,185,71459
1166490000,343,347.5,342.5,345.25,564,71469
1166576400,345.5,347.75,341.25,345.25,139,71474
1166662800,345.25,348,345.25,346.5,355,71985
1166749200,346,349,346,348.75,305,72282
1167094800,349,351.5,349,351.25,156,72984
1167181200,350,354,350,353.25,282,73093
1167267600,352.5,360,352.5,359,377,73873
1167354000,358,361,358,360.5,29,74439
1167699600,360,362,360,360.5,423,74448
1167786000,358.25,359,350,351.75,611,74656
1167872400,351.5,355,348,351.5,634,74859
1167958800,348.75,355,348,354,719,75153
1168218000,352,356.25,351.75,354.25,1155,75612
1168304400,354,354.5,348,349,1702,75665
1168390800,348,353,346.5,350.75,1240,77113
1168477200,351,363.75,351,359.25,439,78251
1168563600,359,379.25,358,378.75,1527,79970
1168909200,379,384,372,373.25,1243,80282
1168995600,372,381.5,372,374.5,1062,80744
1169082000,374.5,379,372,374,925,82034
1169168400,374,378,371,373.5,826,82328
1169427600,373,377.5,369,374.75,1207,82467
1169514000,374,380.5,374,378,670,82743
1169600400,378,382.5,372,374.5,845,82765
1169686800,375,379.5,374,377,95,83195
1169773200,377,377.75,375,376.25,184,83084
1170032400,376,377.75,371,373,1013,82870
1170118800,372.5,377.5,371.5,375.75,389,83184
1170205200,375.25,378.75,374,375.25,455,83563
1170291600,375,378.75,374,375.25,301,83722
1170378000,375,380,373,379.25,179,83966
1170637200,377,380,376.5,377.75,159,84209
1170723600,377,379,376,376.75,371,84242
1170810000,376.25,378.25,373,374.5,285,84475
1170896400,374.25,378,374.25,376.5,615,84468
1170982800,377,380,374.25,378,225,84541
1171242000,377,379.5,376.25,376.5,201,84558
1171328400,376,379.75,376,379,476,84658
1171414800,379,381.5,377,378.25,611,84823
1171501200,378,382.25,378,382.25,1371,85244
1171587600,382,388,381.25,387.25,630,85633
1171933200,386.5,389.5,386.25,388,1067,86399
1172019600,387.25,396.5,387,393,1105,86726
1172106000,392.5,399,391.75,398,787,87523
1172192400,397,397,392.75,393,635,87876
1172451600,393,397.5,390.5,391.75,633,88002
1172538000,392,392.25,378.25,383,480,87932
1172624400,380,388.5,380,386.5,1140,88218
1172710800,387.25,390,376.75,383.5,928,89188
1172797200,383,384.5,377.5,379.25,1098,89267
1173056400,379.5,380,372.5,379.5,735,89650
1173142800,379.5,383.5,378,381.25,847,89972
1173229200,380,386.75,379.5,384.25,1395,90474
1173315600,385,389.5,384,387.75,1371,90799
1173402000,387,392.25,384.25,390,1226,91073
1173657600,390,392,386,386.5,1226,91661
1173744000,386,389.5,382.5,384.5,1774,92320
1173830400,384,384.5,380,383,1124,93167
1173916800,383,386.5,381.25,382,1160,93410
1174003200,381.25,391,380.75,385.25,2188,94972
1174262400,385.75,394.25,385.75,393.5,1154,95597
1174348800,392,396.5,392,395.25,1839,96103
1174435200,394,400,394,399,2729,97881
1174521600,399,403,398,399.5,2141,99363
1174608000,399.5,406.25,399,402.5,1673,101116
1174867200,401.5,403.75,393,400.25,2356,101715
1174953600,399.25,402,396.5,398.5,1648,102191
1175040000,398.25,399.75,394.5,397.5,2472,102673
1175126400,396,402,392,397.5,2249,103401
1175212800,395.5,397.5,377.75,380.25,8946,104036
1175472000,381.5,384.75,371,380.5,9389,105004
1175558400,380.5,388.5,380.25,385.75,4293,104704
1175644800,385.25,398,385.25,395,2696,105141
1175731200,395.75,402.75,394.5,399.5,1339,107580
1175817600,399.5,399.5,399.5,399.5,0,107580
1176076800,402,415,395.5,397,3084,108524
1176163200,398,405,393,400,2126,105420
1176249600,399.5,405.5,395.75,398.5,3022,105977
1176336000,397.75,399,391.75,396.75,4135,108317
1176422400,396,401.5,394.25,399.75,4276,109554
1176681600,397,402,394.75,397.5,1616,109475
1176768000,397.75,402.25,389.5,391,2313,108446
1176854400,389.5,392.25,386,387.75,5359,106500
1176940800,387,391.5,379,385.75,2981,105683
1177027200,384.75,385.25,380,384.25,1607,106343
1177286400,381,385,380,384.25,1724,105969
1177372800,383,388.5,382,386.25,1676,106037
1177459200,386,400,386,389,2321,106304
1177545600,389,395,377,384.5,1665,105655
1177632000,383.5,385.25,377,379.75,1006,106072
1177891200,378.5,381.5,374,379.75,1749,106164
1177977600,381.5,392.25,380,392,2044,106478
1178064000,392,397.5,389.75,392.5,1262,107264
1178150400,391.5,401.75,391.5,397.25,2281,108583
1178236800,396.75,400,395.5,397.75,784,108708
1178496000,400.5,404,391,394,1272,109092
1178582400,391,391,383.25,384,2741,110360
1178668800,383.25,385.75,382.75,384.25,1122,111115
1178755200,387,389,379,379.5,1210,111034
1178841600,378.75,393.75,378,391,2275,111745
1179100800,390.5,396,390,390.5,1187,111762
1179187200,389,398,385.25,394.75,2412,111525
1179273600,394,399.5,392.75,395.75,1411,112050
1179360000,395,395.75,390.25,390.5,1441,113522
1179446400,392.25,394.25,387,387.5,1336,113810
1179705600,386.5,398,384.5,395.25,1165,113882
1179792000,391,393.75,386.25,388.25,1469,113402
1179878400,388,392,387,390,726,113672
1179964800,392,394.5,388.75,391.25,1683,113382
1180051200,390.25,394.5,389,394.25,762,113506
1180396800,391,394.25,387.25,388.5,2071,113485
1180483200,388.5,399.5,388.5,398,2010,113463
1180569600,398,403,395.5,398,3728,113077
1180656000,398,402,393.25,398.5,2375,113707
1180915200,398.75,402.75,396.25,398.5,1197,113996
1181001600,398,406.5,398,401,2848,114684
1181088000,400.25,403.5,396.75,400.5,2646,113824
1181174400,400.75,410,398,408.75,3170,114023
1181260800,408.25,410,402.5,406.75,2360,114135
1181520000,411,418.5,411,416.5,3466,115209
1181606400,414.75,419,411.25,415.25,3479,115650
1181692800,415,426.5,410,425.25,3936,116619
1181779200,423,432.5,422.75,428.75,6067,120118
1181865600,427.5,431,423.5,426.5,10276,117240
1182124800,426.5,434.5,422,423.75,5164,117580
1182211200,424,425.25,403.75,407,4074,118184
1182297600,405.5,417.5,402.5,413,3158,117183
1182384000,414.75,418.25,406.25,407.25,1956,116987
1182470400,406.5,409,394.5,401,4665,115947
1182729600,397.75,401.25,394.5,397.5,5128,116390
1182816000,397,406,396.75,400.75,6060,118780
1182902400,398,401.75,387,391,6728,118659
1182988800,391.25,396.25,390.5,392,7868,116782
1183075200,390.5,410.5,387,394.75,11893,121141
1183334400,395,401,392,394.25,3421,119614
1183420800,394,394.75,384.5,386,4251,120542
1183507200,386,386,386,386,4251,120541
1183593600,388,392,386,389,2943,121022
1183680000,388.75,397.25,386,397,4475,120178
1183939200,397,398.25,390,396.5,2984,120987
1184025600,396.25,403,392.5,400.5,7301,123796
1184112000,400.25,403,398,401.75,3521,125753
1184198400,399.75,407.5,396.5,406,8385,130014
1184284800,405.25,409,402,408.25,3927,131558
1184544000,401,401,388.25,391.5,6575,132356
1184630400,391,393.75,381.25,385.75,6052,131500
1184716800,385.75,391.75,385.25,391.5,2718,131461
1184803200,391,393.25,385,390,4857,130700
1184889600,390,394,384.5,386,2938,127743
1185148800,384,385.25,380.75,381.5,9017,126008
1185235200,382.75,384.75,380,381.5,4228,126797
1185321600,381.25,384.25,380,380.25,2935,126884
1185408000,382.25,390.5,380.5,383.75,3268,128162
1185494400,384,387.5,382,386.5,2658,128764
1185753600,387.25,390.25,381.25,390.25,2267,128894
1185840000,391,393.75,388.5,393,3444,129418
1185926400,393,394.5,385,387.75,1790,129685
1186012800,390.25,396.5,390,392.5,3880,131588
1186099200,391.5,397,391,393.25,2758,131582
1186358400,389,394.75,385,393.25,4378,132376
1186444800,391.25,399.5,390,399.25,7195,132453
1186531200,398,405.75,397.25,404.25,5010,132229
1186617600,401,404,395,396.25,3568,132841
1186704000,394.5,401.75,392,399,5058,134047
1186963200,400.25,405,399,399.75,2729,134492
1187049600,399.25,402.75,394.5,396.5,3725,135134
1187136000,396,399.25,392.25,394.75,6054,134662
1187222400,392.75,392.75,375.5,387,9185,134611
1187308800,387,391.5,382.25,390.75,11931,135043
1187568000,390.5,393.25,387.25,392.75,3168,133503
1187654400,391.5,400,391.5,398.25,4804,134110
1187740800,398,402,397.75,400.75,9659,132518
1187827200,400,405,399.25,401.25,3123,130973
1187913600,400.5,402.25,398.5,398.5,3242,130949
1188172800,398,399,392,396.5,4035,131086
1188259200,395,398,390.5,392.25,5054,131036
1188345600,392,393.5,389,390.5,7790,131891
1188432000,390.25,397,383.5,390,10213,133228
1188518400,389.5,396,388.5,391.5,3802,133973
1188864000,391.75,403.25,391.75,401.25,6308,134922
1188950400,400,406,395,396.75,11218,136575
1189036800,396,398,389.25,392.75,6994,138451
1189123200,392,400.5,390,400.5,5723,138659
1189382400,398.75,405,394.25,397.75,3075,139052
1189468800,395,398,389.5,391.5,8277,140058
1189555200,390.25,404.5,387.75,403.5,12127,140551
1189641600,402.5,405,394.75,397.25,6169,140582
1189728000,397,408.75,396.75,399.75,7655,142853
1189987200,402.25,406,400.5,404,4240,143951
1190073600,404,405.25,397.25,404.25,6728,145472
1190160000,404,409,399.5,408.25,5284,146140
1190246400,407.75,421,407.5,416.25,9197,149572
1190332800,415.75,422,415,421.25,6864,151483
1190592000,421,423.5,415.25,416.75,8526,151164
1190678400,415.5,416.75,414,414.25,9075,151755
1190764800,413.5,418,411.75,416.5,6348,152078
1190851200,416,427,415.5,424.25,10078,153988
1190937600,423.75,424.5,414.5,419.5,15275,158565
1191196800,417.75,422,414.5,415.5,6000,159055
1191283200,414.5,415,395.5,395.5,13381,160410
1191369600,395,400.75,391.75,395.5,13225,163095
1191456000,395,400,393,394.75,4950,163561
1191542400,394.25,395.25,391,393.5,6843,166324
1191801600,393.5,393.5,386.5,391,8688,168452
1191888000,390,398.5,389,393,4492,168904
1191974400,392.75,397.75,392.5,397.25,4320,169783
1192060800,397,398.5,391,393.75,10480,168627
1192147200,393,404.25,391,400.25,10152,170416
1192406400,400,409,399.75,408.5,7633,171672
1192492800,407,409.5,404.25,408.75,5269,172724
1192579200,408,408.5,402.5,404.25,5973,171683
1192665600,404,413.5,402.75,413.25,8153,172740
1192752000,412,416,410.5,415.25,6731,173186
1193011200,414.5,414.75,405.5,411.25,7154,173346
1193097600,410.75,415.25,409,410,6986,175412
1193184000,409.25,410.5,404.25,404.5,4828,175519
1193270400,404.5,417,403.5,415.25,7912,177306
1193356800,415,421.75,414,419.75,11444,178813
1193616000,418.5,424.75,418,422.5,9334,180924
1193702400,421.5,422,417.5,418.5,6413,184054
1193788800,417.5,427,416.5,421.25,12183,187347
1193875200,420.5,425,413.25,416.75,10301,188078
1193961600,416,427.5,416,425.5,12572,191597
1194224400,424.25,427,421,425.25,14763,196551
1194310800,424.75,434.25,423.5,433.5,20816,204227
1194397200,431.25,436.75,429,432.5,24523,213834
1194483600,430,437,429.75,435.25,18343,220744
1194570000,434,435,425.75,431.5,11938,223666
1194829200,429.75,430.25,423.5,424.5,10872,223390
1194915600,422.5,426,420,420.75,9379,223495
1195002000,420,430,418.75,428.5,13654,226669
1195088400,427.5,429,420,420.75,15566,228462
1195174800,420.5,427,420,424.25,7931,230897
1195434000,422.75,429,420.25,421,15457,230641
1195520400,420.5,429,417.75,424.5,9482,231808
1195606800,424,428,422.75,427.75,8967,232268
1195779600,425,433.5,425,432,6152,232613
1196038800,431.75,435.75,426.75,431,9930,233653
1196125200,430.5,430.75,427,429.5,8398,233359
1196211600,428.25,435.5,425.25,435,14152,231589
1196298000,433,436,430,430.25,14594,231427
1196384400,430,433,425,430.5,8857,231746
1196643600,430.25,435,428,431.5,11033,232239
1196730000,429.5,439,429.5,437.5,14645,235689
1196816400,436.75,439,434,435.75,7335,237989
1196902800,434,437.5,433.5,436.5,5660,239669
1196989200,436,441,436,440.5,12560,243163
1197248400,437.75,442,437.5,439.75,7943,245343
1197334800,438.75,443,437.75,442.25,21615,245033
1197421200,440.5,450,438.75,449.25,23194,248913
1197507600,448,453,445,450.75,24718,253822
1197594000,450,452.75,447.5,450.5,13631,256957
1197853200,449.5,453,443.25,450.5,13958,257112
1197939600,449,450.5,444.5,448.25,11966,258892
1198026000,446.75,454,446.25,452,16451,262320
1198112400,452,455,449.25,454.5,8902,264222
1198198800,453.5,467,453.5,462.5,16682,272121
1198458000,461,463.5,460,462.5,3197,273537
1198630800,464,473.25,463.75,470,11406,277035
1198717200,469.25,474.75,468.25,474.5,10259,279218
1198803600,473.25,476.5,472.5,473,8352,281042
1199062800,470.25,475,469.5,473.5,7412,282317
1199235600,473.5,487.5,473.5,480.25,15252,285740
1199322000,480.25,486,480.25,485.75,13463,287787
1199408400,485,489,480.5,486.75,16708,292323
1199667600,485.25,488.25,482.5,485.75,17270,297782
1199754000,485,499,485,496,20921,303977
1199840400,495,499.75,493,495,16403,307052
1199926800,494.5,496,489.5,493.25,21823,309388
1200013200,492.25,513.25,492.25,513.25,21823,309388
1200272400,517.25,533.25,513,530.5,21823,309388
1200358800,529,540.25,524.25,529,21823,309388
1200445200,528,530,517,521.25,21823,309388
1200531600,520,531.75,519,521,21823,309388
1200618000,518.25,521.75,510.25,515,35156,333965
1200963600,507,510.75,495,504,34904,335255
1201050000,502.75,508.5,484,484,43397,337095
1201136400,484,504,483.75,502.5,33754,336361
1201222800,502.75,516,502.75,509.75,33216,336140
1201482000,509.25,513.25,501.75,510.5,25606,336246
1201568400,512.75,515.5,507.5,510.75,36497,335359
1201654800,510.25,512.25,505,510,23812,334484
1201741200,510,520,504.5,515.75,28811,338141
1201827600,516.25,526.75,516.25,519,30250,342806
1202086800,519,533,519,532.75,34001,347192
1202173200,532,534.75,527.25,532.5,34337,351245
1202259600,532.75,549,524.25,525.75,62445,357816
1202346000,523.5,525.5,513.75,522.5,32583,358808
1202432400,523,537,522.75,530,38522,357896
1202691600,528.5,532.75,513,525.25,29899,362351
1202778000,524,528,516.25,520.25,38641,367381
1202864400,518.75,520.5,514.75,519.25,22978,368751
1202950800,519.25,535,519,532.25,23629,371496
1203037200,532.25,539.25,531.75,538,25914,375742
1203382800,538,547.75,537,545,32297,378486
1203469200,544.75,548.5,539.5,548,32578,383877
1203555600,548,553,541.5,553,48843,390855
1203642000,552.5,553.5,545.5,550.25,34464,392527
1203901200,550,563.75,549.5,557.25,61713,395885
1203987600,557.25,563,537.25,556.5,41932,397668
1204074000,556,557,544,553.5,37256,398461
1204160400,552.25,567,545.5,565.5,39872,399491
1204246800,563.75,567.75,561,564.75,34998,402337
1204506000,563,582.5,562.5,576.25,43741,407730
1204592400,576,582,556,567.25,60291,406430
1204678800,566,585,564,577.25,50078,406691
1204765200,578.25,582.25,570,579.25,49236,408177
1204851600,578.25,579,559.25,559.25,32310,406793
1205107200,551.25,579.25,540.25,579,46734,409242
1205193600,579,590.75,572.25,585.5,55762,410787
1205280000,584,585,572.5,579,32236,411815
1205366400,578.75,590,573.75,583.25,29957,412019
1205452800,582.25,588.25,564.5,575,53497,414235
1205712000,576,583.25,555,555,25897,410772
1205798400,548,563.75,541.5,561.25,37638,413899
1205884800,560.25,562.25,541.25,541.25,35647,409210
1205971200,538.25,539.5,521.25,521.25,60324,405052
1206316800,522.5,540.5,513.25,539.75,31488,403794
1206403200,540,559.75,539.25,559.75,25509,403458
1206489600,565,576,556.75,568.5,34608,405873
1206576000,567.75,572,562,568.5,33889,406817
1206662400,567.75,578,562,576.75,40026,404965
1206921600,580,602,570.25,581,89241,408010
1207008000,582.75,596.25,573.5,593,73936,408378
1207094400,592.75,605,590.5,603,64959,412987
1207180800,603,612,600,610.25,53253,414631
1207267200,609.25,610.5,605.75,608.75,32636,414665
1207526400,607.25,614.5,600,603.5,44453,420733
1207612800,601.75,607,599.5,603.5,40355,421816
1207699200,603.5,628.5,603.5,620,74144,429554
1207785600,618.75,628,609.25,611.25,62582,431493
1207872000,611,614,600.25,604,45790,432858
1208131200,608,615.25,602,613.25,44234,432841
1208217600,614,629,614,625.25,49390,437364
1208304000,625,629.25,621.25,625.75,51784,440816
1208390400,625.5,632,620.5,626,41678,442712
1208476800,625.75,629.25,613.25,622.75,44277,443497
1208736000,620,621.25,593.75,605.25,74939,443892
1208822400,608,625,601.75,619,50779,444937
1208908800,618.5,622.75,611,612.5,45503,445332
1208995200,612.25,617,596.5,602,46095,444552
1209081600,601.5,619.5,592.25,606.75,54935,445786
1209340800,617.5,631.5,612.75,630.25,75087,451893
1209427200,638,641.25,617.5,622,80562,456628
1209513600,623,630,620.25,628.25,59521,456692
1209600000,629.75,634.75,617.5,631.5,57452,460487
1209686400,631.5,638,625.5,629.5,49488,463429
1209945600,631,635,602.25,612.75,67554,466757
