time,open,high,low,close,Total Candles,Volume,Futures Open Interest
643507200,263,264.25,262,263,0,0,0
643593600,265,266,262.5,264,1,0,0
643939200,266.25,268,264,265.5,2,0,0
644025600,266,266,262.5,262.5,3,0,0
644112000,262,263,261,261,4,0,0
644198400,261.5,262.5,260.5,260.5,5,0,0
644457600,260.5,260.5,259,259,6,0,0
644544000,262,263.5,261,263,7,0,0
644630400,264.5,268,264.5,265.25,8,0,0
644716800,268.5,271,267,270,9,0,0
644803200,269.5,270,267,267,10,0,0
645062400,266,271,266,270,11,0,0
645148800,272,274,271.5,273.75,12,0,0
645235200,274.75,275,270.5,270.5,13,0,0
645321600,270,270.5,267,269,14,0,0
645408000,268.5,269,262,262.5,15,0,0
645667200,262.5,267,262.5,266.75,16,0,0
645753600,267,267.5,265.5,267.25,17,0,0
645840000,269.5,270,267,267,18,0,0
645926400,268.5,271.5,268.5,270,19,0,0
646012800,271.5,271.75,265.25,265.5,20,0,0
646272000,265.5,268.5,264,268,21,0,0
646358400,268.5,268.5,265.5,268,22,0,0
646444800,269,271.5,268,268,23,0,0
646531200,267.5,272,267.5,271.5,24,0,0
646617600,273,273,270,271.25,25,0,0
646876800,274,275,268,268,26,0,0
646963200,269.5,270.5,268.5,269,27,0,0
647136000,268,269,264.5,264.5,28,0,0
647222400,263,264,259.5,260.5,29,0,0
647481600,262,267.5,262,267.25,30,0,0
647568000,268,270.5,266.5,267.25,31,0,0
647654400,266,266,263,263.5,32,0,0
647740800,263,263.25,261,261.25,33,0,0
647827200,262.25,263,261.75,261.75,34,0,0
648086400,261.25,262.5,259.5,262.25,35,0,0
648172800,262.5,263.75,261,261,36,0,0
648259200,262,262.5,260.5,260.5,37,0,0
648345600,261.5,261.5,260.5,260.5,38,0,0
648432000,260.5,260.5,258,258,39,0,0
648691200,257.5,258.5,254,257.75,40,0,0
648777600,258.5,262.5,258.5,261.25,41,0,0
648864000,261.25,263.5,260.25,260.5,42,0,0
648950400,261.5,261.75,260.5,261,43,0,0
649036800,262.5,262.5,260,260,44,0,0
649296000,260,262.75,260,261.75,45,0,0
649382400,262,262.75,261,261.25,46,0,0
649468800,261,261.5,255,255.25,47,0,0
649555200,256,257,254,254.25,48,0,0
649641600,253,256.5,252.5,253,49,0,0
649900800,254,257,254,256.75,50,0,0
649987200,257.5,260,257.25,259.75,51,0,0
650073600,258.75,261.5,258,260.25,52,0,0
650160000,259,261.25,259,259,53,0,0
650246400,260,261,259,259.25,54,0,0
650505600,258,259,255.25,256,55,0,0
650592000,255.75,257.5,255.5,257.25,56,0,0
650678400,257.25,257.75,255,257,57,0,0
650764800,257.75,258,253.75,254.5,58,0,0
650851200,255,257.5,254.25,256,59,0,0
651110400,256,259,255.75,258.5,60,0,0
651196800,258,259.5,257,259.5,61,0,0
651283200,260,260,256,257.75,62,0,0
