time,open,high,low,close,Total Candles,Volume,Futures Open Interest
702518400,256,256,255,255.5,0,0,0
702604800,259,260,256,256,1,0,0
702691200,255.5,255.5,255.5,255.5,2,0,0
702777600,255.5,255.75,255.5,255.5,3,0,0
702864000,255.5,255.5,255.5,255.5,4,0,0
703296000,256,256,256,256,5,0,0
703382400,256.5,256.5,256.5,256.5,6,0,0
703728000,256,257,255,257,7,0,0
703814400,258,258,258,258,8,0,0
703900800,257,257,257,257,9,0,0
703987200,257,257,255,256,10,0,0
704073600,256,256,256,256,11,0,0
704332800,256,256,255,255,12,0,0
704419200,254,254,254,254,13,0,0
704505600,256,257,255.75,255.75,14,0,0
704592000,254.5,254.5,254.5,254.5,15,0,0
704678400,256,259.5,256,258,16,0,0
704937600,260,263,260,261,17,0,0
705024000,260,260.5,259.5,259.5,18,0,0
705110400,261,261,261,261,19,0,0
705196800,262,263,260.5,261,20,0,0
705283200,261,261,260,260,21,0,0
705542400,260,260,260,260,22,0,0
705628800,258,260.5,258,260.25,23,0,0
705715200,265,266,264.5,265,24,0,0
705801600,262,262,260,261.75,25,0,0
705888000,265,266,262,264,26,0,0
706147200,263.5,263.5,263,263,27,0,0
706233600,262,262,261,261,28,0,0
706320000,261,262,260,260,29,0,0
706406400,259.5,260,258,260,30,0,0
706492800,260,261,259.5,261,31,0,0
706838400,261,264.5,261,264.5,32,0,0
706924800,264.5,268.5,264,267,33,0,0
707011200,266.5,267,265.25,266,34,0,0
707097600,266.5,267,264.75,266,35,0,0
707356800,268.25,268.5,264.5,265,36,0,0
707443200,265.5,266,264.25,266,37,0,0
707529600,265.5,265.5,263,263.5,38,0,0
707616000,263,263.5,261.25,263.5,39,0,0
707702400,261,261,260,261,40,0,0
707961600,261.5,264,261.5,264,41,0,0
708048000,263,264,262.5,264,42,0,0
708134400,262.25,264,261.25,264,43,0,0
708220800,261,261.25,259.75,261,44,0,0
708307200,256,259.5,256,258.75,45,0,0
708566400,254,254,251,253,46,0,0
708652800,252.5,255,252.5,253,47,0,0
708739200,256,256,253.75,254.5,48,0,0
708825600,253,256,252.75,256,49,0,0
708912000,256,259.25,256,259.25,50,0,0
709171200,258.5,258.5,257.5,258.25,51,0,0
709257600,257.5,262,256.5,262,52,0,0
709344000,260,260,256.5,259.5,53,0,0
709430400,259,260.75,259,260.75,54,0,0
709516800,261,261.5,260,261.25,55,0,0
709776000,256.5,260,256.5,260,56,0,0
709862400,259,259.25,258,259,57,0,0
709948800,258,259.5,258,259.25,58,0,0
710035200,259.5,259.5,255,255.5,59,0,0
710380800,253,253.5,251.25,253.5,60,0,0
710467200,253.5,255.25,253,255.25,61,0,0
710553600,254,256.5,252.5,256,62,0,0
710640000,255.5,256,254,254.5,63,0,0
710726400,255,255,254,254.5,64,0,0
710985600,254,254,251,251,65,0,0
711072000,251,252.25,250.5,251.25,66,0,0
711158400,251,252.25,250.5,251.5,67,0,0
711244800,251.5,251.5,250,250.25,68,0,0
711331200,250,251.75,247.5,247.75,69,0,0
711590400,247.75,248,245.75,247,70,0,0
711676800,248,248,247,247.5,71,0,0
711763200,247.5,247.5,246.25,246.25,72,0,0
711849600,246.5,246.75,245,245.25,73,0,0
711936000,245,245.5,243,243,74,0,0
712195200,243,244.25,241.75,243.5,75,0,0
712281600,244.5,246,244.5,245.25,76,0,0
