time,open,high,low,close,Total Candles,Volume,Futures Open Interest
370137600,330,331.5,327,329.5,0,0,0
370224000,330,331,326.75,326.75,1,0,0
370483200,323.5,330.5,322.5,327.75,2,0,0
370569600,330.25,332.75,330,332.75,3,0,0
370656000,332.5,334.75,331.25,334.75,4,0,0
370742400,336.25,337,333.5,334,5,0,0
370828800,334.75,335.75,334,335.5,6,0,0
371088000,338,340.25,338,340,7,0,0
371174400,337.75,341.25,337,338,8,0,0
371260800,338,339.5,336.5,336.5,9,0,0
371347200,336,338,335,335.5,10,0,0
371433600,335.75,338.5,335.75,337.75,11,0,0
371692800,336.5,340.25,336.5,340,12,0,0
371779200,340,344,338.5,343.75,13,0,0
371865600,343.5,345.5,341.5,345,14,0,0
371952000,344,344,340,340.25,15,0,0
372038400,339.25,340,338,338.25,16,0,0
372297600,337.75,340.5,337.25,339.25,17,0,0
372384000,339.5,339.5,336.75,336.75,18,0,0
372470400,336,339.5,336,337.5,19,0,0
372556800,337.5,338,335,335.25,20,0,0
372643200,335,339,334.5,338.25,21,0,0
372906000,337,338,337,337.5,22,0,0
372992400,337.75,339.75,336.75,338.75,23,0,0
373078800,339.5,342,338.5,340.5,24,0,0
373165200,341,341.5,338.5,338.75,25,0,0
373251600,338,339.75,338,338.5,26,0,0
373510800,338.75,339.75,338.75,339.25,27,0,0
373597200,338.75,338.75,337,337,28,0,0
373683600,336.5,337,334.75,335,29,0,0
373770000,335,335.75,334.5,334.75,30,0,0
373856400,334.75,335.25,332.5,332.5,31,0,0
374115600,332.5,335,331.5,331.5,32,0,0
374202000,331.25,331.75,327,327.25,33,0,0
374288400,327.25,328.75,326.5,327,34,0,0
374374800,328,331.5,328,329.75,35,0,0
374461200,331,331.75,327.75,328,36,0,0
374720400,326.5,328,325.5,326.25,37,0,0
374806800,326.25,326.5,323.25,323.25,38,0,0
374893200,323.25,325,321.5,321.75,39,0,0
374979600,322.25,323.5,321,323.25,40,0,0
375066000,324.25,326,323.25,323.25,41,0,0
375325200,323,323.25,318,318.25,42,0,0
375411600,317.5,318.5,312.25,312.25,43,0,0
375498000,313.25,314.75,310.25,310.75,44,0,0
375670800,310.25,312.25,308,308.75,45,0,0
375930000,309.5,310,306,306.25,46,0,0
376016400,306.25,312,300.75,309.25,47,0,0
376102800,310,311.5,308,308.5,48,0,0
376189200,308.5,310,307.5,307.75,49,0,0
376275600,310.25,310.75,308.75,309.25,50,0,0
376534800,308.25,308.25,302.5,302.75,51,0,0
376621200,301.75,304,299.5,299.5,52,0,0
376707600,299.5,300,293.5,295.25,53,0,0
376794000,294.5,295.25,286.5,288.25,54,0,0
376880400,289,292,285.5,291.5,55,0,0
377139600,287,290.5,284.5,286,56,0,0
377226000,285.5,286.5,279.75,280.75,57,0,0
377312400,278,290.5,271,286.5,58,0,0
377398800,289,294.5,288.5,290.75,59,0,0
377485200,290.5,291.25,285.75,287.75,60,0,0
377744400,286.5,289,284,285.5,61,0,0
377830800,285.5,287,284,286.25,62,0,0
377917200,282,285.5,282,284,63,0,0
378003600,285,289,285,288.75,64,0,0
378349200,289.75,298,289.5,297.5,65,0,0
378435600,294.5,295,292,293.75,66,0,0
378522000,293.5,294.5,291.75,294.25,67,0,0
378608400,296,298.25,295.25,295.25,68,0,0
378954000,296.75,297.75,295.25,297,69,0,0
379040400,295.75,296,293,294.75,70,0,0
379126800,296,299,295.25,298.25,71,0,0
379213200,297.75,299.5,297.25,298.25,72,0,0
379299600,298.75,298.75,294.5,294.75,73,0,0
379558800,294.75,295.25,292,292.5,74,0,0
379645200,290.5,291.75,288.75,291.5,75,0,0
379731600,292,292.5,290.5,291.5,76,0,0
379818000,292,292.5,290,291.25,77,0,0
379904400,291.5,291.5,289.25,290.25,78,0,0
380163600,289.5,293.25,289.5,292.5,79,0,0
380250000,290.5,290.75,289,289.5,80,0,0
380336400,290.75,291,288,290.5,81,0,0
380422800,291.5,294.75,291.25,293.75,82,0,0
380509200,293.75,295.75,293,294.75,83,0,0
380768400,294,294,290.75,292,84,0,0
380854800,293,295,292.75,294,85,0,0
380941200,294,299.75,294,299.5,86,0,0
381027600,299,300.75,297.5,297.5,87,0,0
381114000,297.5,303.25,297.5,301.25,88,0,0
381373200,301,308.75,300.75,307.25,89,0,0
